消息ID,用户ID,用户名,屏幕名,转发消息ID,消息内容,消息URL,来源,图片URL,音频URL,视频URL,地理坐标,转发数,评论数,赞数,发布时间
3642870105508505,1638781994,1638781994,新浪体育,,#恒大是冠军#正视频直播恒大夺冠庆典，刘建宏主持，许家印为庆典歌曲写歌词，菲戈容祖儿孙楠韩红为恒大助兴。视频直播间: 网页链接（来自@新浪体育 客户端。下载地址：网页链接）,AhZfkn70R,新浪体育客户端,http://ww2.sinaimg.cn/wap180/61add42ajw1eaf6yp8f7fj20hs0pkq5e.jpg,,,,234,128,93,1384011375000
3642873553863002,1893298044,1893298044,奥迪小兵,3642870105508505,回复@六月de晴天:都被贺炜给骗了，不过也好看了皇马一场打比分@贺炜 //@六月de晴天:我也是 谁叫他叫我们别走开,AhZkTgcWu,红米手机,,,,,0,0,0,1384012199000
3582959854851113,2214533964,2214533964,奥迪江西欧亚,,今日，一汽-大众奥迪销售事业部总经理薄石先生莅临高新大道欧亚奥迪考察走访，在江西欧亚集团有限公司董事长陶学银和江西欧亚汽车服务有限公司总经理欧阳菁等公司领导的陪同下，参观了高新大道欧亚奥迪城市展厅、售后维修车间、二手车展厅。,zyOadklZL,专业版微博,http://ww2.sinaimg.cn/wap180/83ff1b4cjw1e542d5aeb8j20c80yigqj.jpg,,,,5,1,0,1369727659000
3582190187091006,1910762215,1910762215,李可乐LKP,,就像蝴蝶飞不过沧海，没有谁忍心责怪,zyu8OtKH4,微博桌面,http://ww2.sinaimg.cn/wap180/71e3eae7jw1e51lyzbjh2j20kv0dhdij.jpg,,,,1,1,0,1369544157000
3582240312805068,1314608344,1314608344,新闻晨报,,【3D打印腹中胎儿模型】巴西的一位工业设计师，将准妈妈照超声波时取得的数据输入3D 打印机，打印出1:1 的胎儿模型。他希望，医生可借此及早介入解决胎儿的先天性疾病；失明人士可以用手去感受腹中宝宝，分享孕育的喜悦；一般父母则可作为孩子的成长记录。你愿一试吗？网页链接企业家杂志,zyvrFbLJ2,皮皮时光机,http://ww1.sinaimg.cn/wap180/4e5b54d8jw1e51rq81p9xj20c10ivwfd.jpg,,,,819,132,64,1369556107000
3578268042977875,2755073967,2755073967,全球好电影精选,,建国初期十大灵异事件之一，中国第一鬼村“封门村”1963枕边鬼脸灵异事件。趁着白天看，比双鱼玉佩、黄河鬼棺还吓人。,zwQ6McuGf,360安全浏览器,http://ww1.sinaimg.cn/wap180/a43717afjw1e4p3eirv45j20c435h4kf.jpg,,,,1560,972,0,1368609045000
3779345669178828,1895286921,1895286921,我与贱客的日常,,哈哈，两只搞笑的猫咪，左边那只好无辜啊。。。[哈哈],Bxi8SCvPC,微博 weibo.com,http://ww2.sinaimg.cn/wap180/70f7c889gw1emiknoird3g206407dhdy.gif,,,,1587,187,561,1416549687000
3779816161646213,1893298084,1893298084,濰語兒,3779345669178828,太好笑 //@邓超孙俪幸福吧:[哈哈],BxunK6UfP,iPhone客户端,,,,,0,0,0,1416661861000
3700442239145565,2142168143,2142168143,全球健身中心,,【维多利亚的秘密 米兰达可儿臀腿腰部训练！】如果你现在还不做这个健身教程，那么你真的OUT了！9个动作，极速燃烧脂肪，瘦腰、美腿、美臀， 全能！高效！真的传疯了！每组15-25个，每次2-3组，每3次。只要一个月时间，让世界见证你的奇迹！[爱你],B0bvhCnb7,微博 weibo.com,"http://ww1.sinaimg.cn/thumb180/7faee44fgw1efiufcrryeg209v05k17i.gif,http://ww1.sinaimg.cn/thumb180/7faee44fgw1efiufqhlqmg209v05kkdz.gif,http://ww2.sinaimg.cn/thumb180/7faee44fgw1efiug91jdsg209v05kawd.gif,http://ww2.sinaimg.cn/thumb180/7faee44fgw1efiugq6m5zg209v05kqnn.gif,http://ww2.sinaimg.cn/thumb180/7faee44fgw1efiuh2cr34g209v05kndv.gif,http://ww4.sinaimg.cn/thumb180/7faee44fgw1efiuhc27jvg209v05kdtf.gif,http://ww2.sinaimg.cn/thumb180/7faee44fgw1efiuhib1zig209v05k48f.gif,http://ww2.sinaimg.cn/thumb180/7faee44fgw1efiuhytxjjg209v05kauh.gif,http://ww3.sinaimg.cn/thumb180/7faee44fgw1efiui9bsmqg209v05k7ja.gif",,,,13790,1459,4422,1397737642000
3700542532257168,1893298084,1893298084,濰語兒,3700442239145565, //@百搭师:见证奇迹的时刻...~[偷笑],B0e739tbW,iPhone客户端,,,,,0,0,0,1397761555000
3643526632124583,1893298084,1893298084,濰語兒,,好奇怪的感覺⋯[失望],Aigkf8UHt,iPhone客户端,,,,,0,0,0,1384167903000
3624210959979394,3803047990,3803047990,芭蕾群陰,,祝大家中秋節快樂！[哈哈]正版的芭蕾漫畫家第一次來微博！不太會使用！請多多指教！[偷笑],Aa9PVFS5Y,微博 weibo.com,http://ww4.sinaimg.cn/wap180/e2ade836gw1e8rny2yk8fj21kw26oe81.jpg,,,,5,8,13,1379562688000
3624221424733355,3803047990,3803047990,芭蕾群陰,,中秋節～你們也會烤肉嗎？？[偷笑],Aaa6OjRmr,微博 weibo.com,http://ww1.sinaimg.cn/wap180/e2ade836gw1e8rp4whb07j20qo0hj40x.jpg,,,,10,0,6,1379565186000
3624241095981807,3803047990,3803047990,芭蕾群陰,,要訓練出一位專業芭蕾舞者有多麼不容易～！全世界都一樣！愛跳舞的妳(你)們～在哪個階段就放棄了呢？？？,AaaCxp68L,微博 weibo.com,http://ww4.sinaimg.cn/wap180/e2ade836gw1e8rrfawmsgj20qo09w408.jpg,,,,32,4,8,1379569873000
3624241758731429,3803047990,3803047990,芭蕾群陰,,芭蕾控！！如果你沒像她一樣～別說你愛芭蕾喔！！！呵呵！！,AaaDBADrv,微博 weibo.com,http://ww4.sinaimg.cn/wap180/e2ade836gw1e8rricyqrjj20qo0lgjti.jpg,,,,32,8,11,1379570032000
3624242312536601,3803047990,3803047990,芭蕾群陰,,你看過整個芭蕾舞團在航空公司櫃台排隊CHECK IN的樣子嗎？？各種芭蕾站姿！真！的！很！精！彩～～！！,AaaEvaDSV,微博 weibo.com,http://ww1.sinaimg.cn/wap180/e2ade836gw1e8rrkuhnp5j20qo0cdq48.jpg,,,,4,1,14,1379570163000
3820594749639251,1893298142,1893298142,autocad007,,正对廊桥的龙郡背后，县中后山上，未完工的环形工程成了小娃儿和学生玩耍的地方。下面就是数百米的悬崖，没得任何保护措施。看起黑人，存在极大的安全隐患。希望相关部门管一管。@达州全搜索 @达州市广播电视台 @最in达州,C8DLkErBN,360安全浏览器,"http://ww1.sinaimg.cn/thumb180/70d96fdegw1eq66c17s2pj21kw16o1gh.jpg,http://ww2.sinaimg.cn/thumb180/70d96fdegw1eq66c49ld5j21kw23uh4l.jpg,http://ww1.sinaimg.cn/thumb180/70d96fdegw1eq66c5y5h0j21kw23u4qp.jpg,http://ww2.sinaimg.cn/thumb180/70d96fdegw1eq66c7w0bnj21kw23u1kx.jpg,http://ww2.sinaimg.cn/thumb180/70d96fdegw1eq66camcgtj21kw23uk3f.jpg,http://ww2.sinaimg.cn/thumb180/70d96fdegw1eq66cebfnjj21kw16otle.jpg,http://ww3.sinaimg.cn/thumb180/70d96fdegw1eq66cfuruwj21kw23u4mw.jpg,http://ww1.sinaimg.cn/thumb180/70d96fdegw1eq66csrsrxj21kw23u7wh.jpg",,,,0,0,0,1426384234000
3811677059216021,,,,,抱歉，此微博已被作者删除。查看帮助：http://t.cn/zWSudZc,C4TLXCFvv,,,,,,,,,1424258091000
3811690791521355,1893298142,1893298142,autocad007,3811677059216021,老爷豪气啊,C4U876nLZ,UC浏览器iPhone版,,,,,0,0,0,1424261364000
3770932646572768,1893298142,1893298142,autocad007,,小伙伴们，快来围观！我已经升级为V6新版微博，简洁的界面带来更流畅的体验。准备好了吗？和我们一起发现新的世界吧！升级猛戳:网页链接 微博视频,BtLhurzSo,微博 weibo.com,,,,,0,0,0,1414543866000
3584361716751419,2420389980,2420389980,意境摄影-teenry,,【单反相机手动拍摄技巧】非常实用的单反相机拍摄入门教程，摄影爱好者们不转就错了哦#teenry# @teenry,zzoDhsklR,微博 weibo.com,http://ww2.sinaimg.cn/wap180/9044385cgw1e58jbd8boij20c824z4bs.jpg,,,,3399,3212,3,1370061890000
3533440509457655,2247164142,2247164142,全球育儿大全,,同一个段子，新浪微博，腾讯，网易，天涯，猫扑，豆瓣的回帖区别！太经典了。。。,ze1WiDGmP,皮皮时光机,http://ww1.sinaimg.cn/wap180/85f100eejw1e0q35c6osfj.jpg,,,,59,5,1,1357921328000
3502224481378822,2526902503,2526902503,佛法学院,,真正成功的人，无论在哪个领域，无一不是能发现自己的天赋，并将天赋全然绽放的人。但遗憾的是，我们被“木桶理论”局限了，绝大部份的人都将绝大部份宝贵的时间，用于去弥补自己的短板，木桶理论适合用于组织，不适用于个人成长。去发挥你的天赋吧，别理会那块短板！,z0VRS5MH4,皮皮时光机,http://ww2.sinaimg.cn/wap180/969d78e7jw1dxyi1bur5nj.jpg,,,,202,18,0,1350478847000
3467465462073256,,,,,抱歉，此微博已被作者删除。查看帮助：http://t.cn/zWSudZc,ysj5g8HlC,,,,,,,,,1342191651000
3427238467323621,2131445654,2131445654,咱们一起去旅行,,全国旅游最佳的时间，整理推荐！@咱们一起去旅行,ybqB0uJcV,微博 weibo.com,http://ww3.sinaimg.cn/wap180/7f0b4796gw1drb9zyeq35j.jpg,,,,2077,171,0,1332600785000
3409479448628559,1780417033,1780417033,实用小百科,,识人秘诀20条，真的很有道理。@实用小百科,y3YBqAcGj,皮皮时光机,http://ww1.sinaimg.cn/wap180/6a1f0209jw1dpqmf15b7ej.jpg,,,,1627,217,0,1328366709000
3402943548450900,1713926427,1713926427,微博搞笑排行榜,,【3分钟日语教程，包学包会】你好（哭你一起挖）；我回来啦（他大姨妈）；哥哥（哦尼桑）；可爱（卡哇咿）；怎么（哪尼）；你好帅（卡酷咿）；原来如此（哪里糊涂）；我吃了（一打卡玛斯）；早上好（偶哈哟）；好厉害（自由咿）；谢谢（啊丽嘎多）；怎么啦（都西大）；笨蛋（八噶）,y1ezEzssQ,微博 weibo.com,http://ww4.sinaimg.cn/wap180/6628711bgw1dp5rp8usghj.jpg,,,,5629,961,1,1326808428000
3438300410589255,1893298524,1893298524,派大星星星星宝宝,,分享图片网页链接 夏装新款韩版男装以上架。今天起，支持汇款发货。QQ空间有照片，要买的Q联系。,yg4mR2ti7,微博 weibo.com,http://ww2.sinaimg.cn/wap180/70d9715ctw1dsakg24hsfj.jpg,,,,1,0,0,1335238161000
3875771947180266,1977459170,1977459170,实用百科菌,,【乔布斯毕业演讲 人人该听三次】这是我听过最好的毕业演讲。很多网友都听过，但是我建议不妨听三遍，一定还会有收获！！秒拍视频,CvNaOu7UK,微博 weibo.com,,,,,11582,374,4843,1439539503000
3875780008215170,1893297874,1893297874,finale111,3875771947180266,//@好小孩健康日记: get,CvNnOyt8K,搜狗高速浏览器,,,,,0,0,0,1439541425000
3875430698211150,1135066022,1135066022,漠小北的北,,youtube上看到的，几个外国人在距离爆炸地1公里的公寓楼顶（原文如此）拍摄下来的两次爆炸全过程。。。不知道他们人有没有受伤。。。真的是holy shit。。。 秒拍视频 .,CvEipys5U,秒拍网页版,,,,,40082,6388,4265,1439458143000
3875683106864463,1893297874,1893297874,finale111,3875430698211150,[衰]//@北美省钱快报: [吃惊],CvKRwsNL9,搜狗高速浏览器,,,,,0,0,0,1439518322000
3871910251023922,2301726604,2301726604,内裤都笑松了,,这个乘法口诀太强大了。 留着教孩子吧！！[good],CuaIh4imS,微博 weibo.com,http://ww3.sinaimg.cn/wap180/89318f8cgw1eupqqruk47j20c819hwh7.jpg,,,,1664,53,630,1438618803000
3875682503278180,1893297874,1893297874,finale111,3871910251023922,//@好小孩健康日记: 马了,CvKQydKNS,搜狗高速浏览器,,,,,1,0,0,1439518178000
3875378273337704,1686230250,1686230250,美团,,#转发美团就有礼#靓照一触即得，自拍美颜，美到停不下来！即刻起至8月20日，转发此条微博，即可参与抽奖。（价值3199元的索尼自拍神器KW1一部） 转发美团就有礼,CvCVRe0hW,微博活动,,,,,10021,370,60,1439445642000
3875397492304585,1893297874,1893297874,finale111,3875378273337704,转发微博,CvDqR9FwJ,搜狗高速浏览器,,,,,0,0,0,1439450225000
3875394476593517,1534939700,1534939700,驴妈妈旅游网,,11个热门旅游国的入境单填写示例！[害羞] 有很多国家的入境单是外语的，看不懂填不来，还要查字典实在是太麻烦了！[失望] 填不来入境单的保存好下图，只需要对照填写，是不是很简单！！（图via网络）#报告教练，我要旅游#,CvDlZrFh3,驴妈妈旅游网,"http://ww3.sinaimg.cn/thumb180/5b7d5234jw1ev100ny9kjj20c80mdju6.jpg,http://ww1.sinaimg.cn/thumb180/5b7d5234jw1ev100o1thvj20c80gkac2.jpg,http://ww3.sinaimg.cn/thumb180/5b7d5234jw1ev100o5zs8j20c80h6abt.jpg,http://ww3.sinaimg.cn/thumb180/5b7d5234jw1ev100o8tnej20c80jydi0.jpg,http://ww4.sinaimg.cn/thumb180/5b7d5234jw1ev100oc0xzj20c80wbn11.jpg,http://ww2.sinaimg.cn/thumb180/5b7d5234jw1ev100og4s7j20c80yv0x1.jpg,http://ww1.sinaimg.cn/thumb180/5b7d5234jw1ev100ojsuvj20c80ku412.jpg,http://ww3.sinaimg.cn/thumb180/5b7d5234jw1ev100oo45bj20c80ku0v1.jpg,http://ww1.sinaimg.cn/thumb180/5b7d5234jw1ev100orqs8j20c80ui0vy.jpg",,,,101,9,39,1439449506000
3875397454006283,1893297874,1893297874,finale111,3875394476593517,@糖唐宝贝儿 先备着吧～,CvDqNgOdt,搜狗高速浏览器,,,,,0,0,0,1439450216000
3871691765429829,2954391934,2954391934,铜板街,,只要转发微博，支付1元就送8888元红包（即免费送你9.74元现金）可以提现！每人仅限一次！领取地址：网页链接,Cu51SmMxT,UC浏览器电脑版,http://ww3.sinaimg.cn/wap180/b018717egw1eup6ri05kcj20hr0vkgn8.jpg,,,,120,3,58,1438566711000
3871706579609830,1893297874,1893297874,finale111,3871691765429829,不是新人也可以？,Cu5pLEjXg,搜狗高速浏览器,,,,,0,0,0,1438570244000
3871703312166998,1893297874,1893297874,finale111,,#城里人真会擦#中了中了，我抽中了@舒洁kleenex 的现金红包，相信我还可以抽中更多！舒洁kleenex 的红包,Cu5kv95JA,粉丝红包,,,,,0,0,0,1438569464000
3871003526338512,5590046102,5590046102,鲜衣美食君,,【盐酥鸡的做法】作为台湾最常见的小吃，口感的酥脆，气味的香浓，必须满足你的味蕾~,CtN7OqAW4,微博 weibo.com,"http://ww4.sinaimg.cn/thumb180/0066jglUjw1euly5p6ttwj30c80a6q3w.jpg,http://ww3.sinaimg.cn/thumb180/0066jglUjw1euly5pegd5j30c80hvgnp.jpg,http://ww2.sinaimg.cn/thumb180/0066jglUjw1euly5pinx4j30c80e5ac2.jpg,http://ww2.sinaimg.cn/thumb180/0066jglUjw1euly5pmw4fj30c80d8406.jpg,http://ww4.sinaimg.cn/thumb180/0066jglUjw1euly5psn8kj30c80d5404.jpg,http://ww2.sinaimg.cn/thumb180/0066jglUjw1euly5pwdi4j30c80d9wf6.jpg,http://ww2.sinaimg.cn/thumb180/0066jglUjw1euly5q0oy9j30c80cg0tt.jpg,http://ww3.sinaimg.cn/thumb180/0066jglUjw1euly5q6n06j30c80ccq46.jpg,http://ww1.sinaimg.cn/thumb180/0066jglUjw1euly5q9ylnj30c80emq44.jpg",,,,2056,76,1630,1438402623000
3871196309235498,1893297874,1893297874,finale111,3871003526338512,转发微博,CtS8KCKzE,iPad mini,,,,,0,0,0,1438448585000
3870787524099941,1781462195,1781462195,日本国家旅游局JNTO,,自由行去大阪的童鞋们可参考。可以下载大阪各地区的观光地图及大阪铁道・地铁路线图。大阪观光官方网站(中文)网页链接[good] 为了吸引更多外国游客，相关机构还制作了「Enjoy Osaka」，重点介绍外国人眼中大阪的魅力之所(中文)网页链接[good],CtHvqhcA5,微博 weibo.com,"http://ww3.sinaimg.cn/thumb180/6a2ef4b3jw1eumaup1h27j20uu17rh47.jpg,http://ww3.sinaimg.cn/thumb180/6a2ef4b3jw1eumautudskj20pi16ktms.jpg,http://ww2.sinaimg.cn/thumb180/6a2ef4b3jw1eumav1lu9oj21681h3qn0.jpg,http://ww2.sinaimg.cn/thumb180/6a2ef4b3jw1eumavia0hyj20qf11kqjo.jpg,http://ww1.sinaimg.cn/thumb180/6a2ef4b3jw1eumavp2pigj216q182qjw.jpg,http://ww3.sinaimg.cn/thumb180/6a2ef4b3jw1eumavwvwb3j217y1q9kby.jpg,http://ww3.sinaimg.cn/thumb180/6a2ef4b3jw1eumaw0l4yhj20rq0o4gur.jpg",,,,161,28,89,1438351124000
3870949528639897,1893297874,1893297874,finale111,3870787524099941,mark,CtLIIAfDb,iPad mini,,,,,0,0,0,1438389748000
3868976457287508,3220272332,3220272332,归墟原创团队,,致#西游记之大圣归来# 原创曲《斗战胜佛》B站【大圣归来】原创曲《斗战胜佛》老虎欧巴  [归墟原创团队]MV慕容灵蝶 5婶【致大圣归来】《斗战胜佛》唱：老虎欧巴【原创】 词@团子Kazuya 作曲@章鱼烧正太 编曲@散步中的微风 唱@西施逗的虎 女和@婺玄子Mola-nell 混@LAOE-老E @安迪-安迪 乐器@陸二胡 @满弓微博 @坏人看不到我 感谢@HITA To@西游记之大圣归来 @原创音乐基地 （续,CsWoluzOs,微博 weibo.com,"http://ww3.sinaimg.cn/thumb180/bff174ccgw1eugipgxsdrj20p90zqqep.jpg,http://ww1.sinaimg.cn/thumb180/bff174ccgw1eugipjxribj20m80vmdoq.jpg,http://ww3.sinaimg.cn/thumb180/bff174ccgw1eugiplm2y6j20m80vmgwy.jpg",,,,5723,450,1016,1437919331000
3870945821266020,1893297874,1893297874,finale111,3868976457287508,不能更赞[爱你] //@sakurahd:词曲太棒了啊！！！好听爆了//@君为骄杨兄为柏: 待我腾云驾龙，看这风起云涌，只愿为回护一人的唱诵，悔前世懵懂，今世定为你效忠。齐天又何用，今世定护你始终,CtLCK5jlG,iPad mini,,,,,0,0,0,1438388865000
3849590681989117,3634776045,3634776045,私人减肥酱,,"【独家放送，FACEBOOK上最火的家庭减脂教程】9种练习动作减脂 平坦腹部,它易学、安全，几乎不会产生对关节和肌肉的伤害。30天甩掉大肚腩， 火速燃烧脂肪。100百万人通过它成功减脂，你还不快一起练起来！",CkO4Y8lsx,微博 weibo.com,"http://ww4.sinaimg.cn/thumb180/d8a647edgw1espr4mh4v4g209w04tayq.gif,http://ww1.sinaimg.cn/thumb180/d8a647edgw1espr4ocsryg209w04t1kx.gif,http://ww1.sinaimg.cn/thumb180/d8a647edgw1espr4qz1ung209w04ue81.gif,http://ww4.sinaimg.cn/thumb180/d8a647edgw1espr4s2j8sg209w04uh42.gif,http://ww3.sinaimg.cn/thumb180/d8a647edgw1espr4tez6xg209w04unna.gif,http://ww2.sinaimg.cn/thumb180/d8a647edgw1espr4uqpz0g209w04te2t.gif,http://ww3.sinaimg.cn/thumb180/d8a647edgw1espr4vz7oxg209w04twze.gif,http://ww3.sinaimg.cn/thumb180/d8a647edgw1espr4x77fdg209w04sx24.gif,http://ww2.sinaimg.cn/thumb180/d8a647edgw1espr4yeb5eg209w04u4j2.gif",,,,1407,32,359,1433297403000
