消息ID,用户ID,用户名,屏幕名,转发消息ID,消息内容,消息URL,来源,图片URL,音频URL,视频URL,地理坐标,转发数,评论数,赞数,发布时间
3792476064381385,1893195243,1893195243,陌伤Amor,3792364684605961,转发微博,BCNIWinNv,iPhone客户端,,,,,0,0,0,1419680216000
3790281759904998,1893195243,1893195243,陌伤Amor,,"有花的世界，便是春。  我正在使用""粉色小花""封面图，好漂亮，你们都快来试试！网页链接",BBSDJFyK2,微博会员中心,http://ww2.sinaimg.cn/wap180/a1d3feabjw1ecasunmkncj20hs0hsq4j.jpg,,,,0,0,0,1419157054000
3789090543892819,1893195243,1893195243,陌伤Amor,,"@微博游戏中心 终于发#我爱消灭星星#礼包啦,大家快来抢！ 我爱消灭星星新手包",BBnEqgkHp,手机微游戏,,,,,0,0,0,1418873046000
3787793480296567,2607388142,2607388142,阿狸异想世界,,去当一个小人物吧，在吵吵闹闹中发发脾气，在油盐酱醋中惹惹鸡毛蒜皮，吃吃饭喝喝酒逛逛街旅旅行。没什么值得拼死奋斗努力巴结谁，甭惯别人怠慢了自己，买不起的就不买，忘不掉的就不忘，该小心眼就小心眼，活着图自己开心，累了让自己舒服，虚伪滚蛋，纠结去死。去当一个真实的充满快乐的小人物吧。,BAPUo1f9l,时光机,http://ww2.sinaimg.cn/wap180/9b6995eejw1en9j6m0d74g201o01oabh.gif,,,,378,12,84,1418563802000
3788050666651196,1893195243,1893195243,陌伤Amor,3787793480296567,[爱你] //@精彩语录:去当一个真实的充满快乐的小人物吧。,BAWBcrUhm,iPhone客户端,,,,,0,0,0,1418625119000
3769588385189512,1893195243,1893195243,陌伤Amor,,"仙侠巅峰，萌动你心！我是[闻薇凉]，我在[绝世无双]服,用我的邀请码[308283199]与我一起快乐修仙！我在凡仙中坐拥群美，指点江山。你也想体验这样的生活么？快来加入吧!如下图所示：玩家的朋友点击便可进入我们的官网下载链接：f.553.com",BtcjklM1O,凡仙,http://ww1.sinaimg.cn/wap180/70d7ddebjw1elngcv9ropj20c205fgmz.jpg,,,,0,0,0,1414223369000
3738515571507160,2300716454,2300716454,经典丶微小说,,网上流传最火的九篇漫画，每一篇都充满意义。你看过几篇？（转）,Bg9XT6k52,皮皮时光机,"http://ww3.sinaimg.cn/thumb180/892225a6jw1eiwbouivnrj20c82b10zj.jpg,http://ww1.sinaimg.cn/thumb180/892225a6jw1eiwbov75qpj20c87rsnkq.jpg,http://ww1.sinaimg.cn/thumb180/892225a6jw1eiwbovtvnsj20c8blt4qp.jpg,http://ww1.sinaimg.cn/thumb180/892225a6jw1eiwbowl532j20c83lv16l.jpg,http://ww3.sinaimg.cn/thumb180/892225a6jw1eiwboxbq2sj20c86w2ng2.jpg,http://ww1.sinaimg.cn/thumb180/892225a6jw1eiwboxx8spj20c84lpqdb.jpg,http://ww3.sinaimg.cn/thumb180/892225a6jw1eiwboy8aj0j20c816f0ve.jpg,http://ww4.sinaimg.cn/thumb180/892225a6jw1eiwboyj59tj20c86n1dqt.jpg,http://ww4.sinaimg.cn/thumb180/892225a6jw1eiwbozfqd0j20b16vt1ky.jpg",,,,4848,181,1522,1406815033000
3738895848484963,1893195243,1893195243,陌伤Amor,3738515571507160, //@一句心情签名:每一篇都很棒，点32个赞！[赞],BgjRezBkf,iPhone客户端,,,,,0,0,0,1406905698000
3738761894941479,2980316841,2980316841,酒话_,,有些话不好听 但句句有理 送给年轻正在努力的你,BggnbkJvh,皮皮时光机,"http://ww4.sinaimg.cn/thumb180/b1a406a9jw1eix3zei5pmj20c40b4jt5.jpg,http://ww1.sinaimg.cn/thumb180/b1a406a9jw1eix3zel14mj20c60b2jtp.jpg,http://ww1.sinaimg.cn/thumb180/b1a406a9jw1eix3zeoltfj20c50b33zu.jpg,http://ww3.sinaimg.cn/thumb180/b1a406a9jw1eix3zerlf0j20ca0b1jtd.jpg,http://ww2.sinaimg.cn/thumb180/b1a406a9jw1eix3zexo4fj20c30b00ut.jpg,http://ww4.sinaimg.cn/thumb180/b1a406a9jw1eix3zf3m7dj20c20b4abr.jpg,http://ww1.sinaimg.cn/thumb180/b1a406a9jw1eix3zfbigqj20c30b0mz4.jpg,http://ww4.sinaimg.cn/thumb180/b1a406a9jw1eix3zf9jcvj20c20b4q4i.jpg,http://ww3.sinaimg.cn/thumb180/b1a406a9jw1eix3zfa90cj20c40b5q4z.jpg",,,,271,14,148,1406873760000
3738804400079215,1893195243,1893195243,陌伤Amor,3738761894941479, //@穿透心灵的歌词:送给年轻正在努力的你[心] ,BghtK0kBF,iPhone客户端,,,,,0,0,0,1406883894000
3708460048915593,1893195243,1893195243,陌伤Amor,,我参与了@福建农林大学交院团委学生会 的投票【“感怀生命，书写美好”三行诗创作大赛】，我投给了“12交通工程杨志达”，你也快来表态吧！“感怀生命，书写美好”三行诗创作大赛,B3y5eBplT,投票,,,,,0,0,0,1399649238000
3708444094049277,1893195243,1893195243,陌伤Amor,,我参与了@福建农林大学交院团委学生会 的投票【“感怀生命，书写美好”三行诗创作大赛】，我投给了“12交通工程杨志达”，你也快来表态吧！“感怀生命，书写美好”三行诗创作大赛,B3xFvgZoV,投票,,,,,0,0,0,1399645434000
3694104585781945,1893195243,1893195243,陌伤Amor,,心简单，世界就简单，心自由，生活就自由。,ADu5Aog9b,微博 weibo.com,,,,,0,0,0,1396226629000
3663486196529842,2305056670,2305056670,一句心情签名,,当那个人开始忽略你的时候、是应该学会忽略那个人的时候。[转],AqDz5roI2,皮皮时光机,http://ww2.sinaimg.cn/wap180/89645f9ejw1ec8yotdbxzj20c80gaq4l.jpg,,,,8819,347,788,1388926636000
3663932172818902,1893195243,1893195243,陌伤Amor,3663486196529842,//@一句心情签名:当那个人开始忽略你的时候、是应该学会忽略那个人的时候。[心],AqPapbPka,Android客户端,,,,,0,0,0,1389032965000
3617704034460456,2451549504,2451549504,几米漫画集,,"有时候的不快乐，是因为我们太在意别人的感觉，一句非议，一件小事，都在内心耿耿于怀，让外界控制了自己的心情。多数时候,别人说的话，做的事,他或许早就忘了，我们却还在自我折磨着。活着已然不易,路途崎岖坎坷,大可不必屡屡跳下别人无心设置的陷阱。多活一点给自己看吧,很多人事与你毫不相干。(转)",A7qyTiImQ,皮皮时光机,http://ww1.sinaimg.cn/wap180/921fad40jw1e86wohqv4jj20e60am3zx.jpg,,,,6543,196,172,1378011317000
3873288562365132,1530349343,1530349343,月之海,,一夜之间，@宁泽涛 成了全民男神。小涛涛身穿一件@路易威登 橙色夹克搭配百搭Frontrow小白鞋，简单干练又阳光。那么问题来了，你们觉得是左图性感哪，还是右图更帅气,CuKzm9Vhi,iPhone 6,"http://ww3.sinaimg.cn/thumb180/5b37471fjw1euua5p6h89j20hs0cbtak.jpg,http://ww2.sinaimg.cn/thumb180/5b37471fjw1euua5ol79nj20qo0zkq9a.jpg",,,,1258,348,35,1438947418000
3874706652896983,1893195230,1893195230,脸C大,3873288562365132,转发微博,CvlsBc9Dx,微博 weibo.com,,,,,0,0,0,1439285517000
3871846619177772,1530349343,1530349343,月之海,,路易威登2015秋冬男装向英国传奇设计师Christopher Nemeth的致敬，遵循传统的英式剪裁手法，大师标志性的编制图腾元素贯穿整个秀场，宽松休闲的大廓形外套，配上一些小趣味的包包配饰，路易威登的绅士们总是如此的懂得享受生活。,Cu93DCvyA,iPhone 6,"http://ww3.sinaimg.cn/thumb180/5b37471fjw1eupojwgb0ej20ku0km43e.jpg,http://ww3.sinaimg.cn/thumb180/5b37471fjw1eupojx9ojqj20ku0kljuv.jpg",,,,1269,332,21,1438603632000
3873484641719857,1893195230,1893195230,脸C大,3871846619177772,转发微博,CuPFC7dpD,微博 weibo.com,,,,,0,0,0,1438994167000
3870269242240367,5626500728,5626500728,路易威登基金会,,上周，@井柏然 前来位于北京路易威登之家的“弗兰克•盖里巴黎路易威登基金会建筑展览”进行参观。想知道他的感受是什么吗？#路易威登基金会北京#,Ctu1u9oOX,微博 weibo.com,"http://ww2.sinaimg.cn/thumb180/0068MdRKgw1eukn5t2mgoj31kw2d71kq.jpg,http://ww3.sinaimg.cn/thumb180/0068MdRKgw1eukn5u83g3j31kw11ztix.jpg,http://ww1.sinaimg.cn/thumb180/0068MdRKgw1eukn5vj784j31kw2d74ka.jpg,http://ww2.sinaimg.cn/thumb180/0068MdRKgw1eukn5wnj3ij31kw11zqc0.jpg",,,,3654,910,291,1438227556000
3873192043131405,1893195230,1893195230,脸C大,3870269242240367,转发微博,CuI3Gd8Cx,微博 weibo.com,,,,,0,0,0,1438924406000
3870264327122806,1530349343,1530349343,月之海,,作为帆船赛界的圣杯，美洲杯时隔164年再次来到大不列颠海域比赛，这样重要的开幕赛事更是引得剑桥公爵威廉王子和公爵夫人凯特王妃来为获胜团体颁奖。除了奖杯奖牌，自然少不了一只美洲杯赞助商@路易威登 的Keepall旅行袋，带上它开启下一站的征程吧,CttTytSXY,iPhone 6,"http://ww1.sinaimg.cn/thumb180/5b37471fjw1eukmqaf0vmj24pl352qva.jpg,http://ww2.sinaimg.cn/thumb180/5b37471fjw1eukmqzenqij22id3rjx6r.jpg,http://ww3.sinaimg.cn/thumb180/5b37471fjw1eukmrnl9toj21kw0w0jy0.jpg,http://ww1.sinaimg.cn/thumb180/5b37471fjw1eukmroscb2j20m80m8q4g.jpg,http://ww4.sinaimg.cn/thumb180/5b37471fjw1eukmt2bf09j21kw11ydph.jpg,http://ww2.sinaimg.cn/thumb180/5b37471fjw1eukmsy0oggj21190ole81.jpg,http://ww1.sinaimg.cn/thumb180/5b37471fjw1eukmte4usaj22bc1njhdt.jpg,http://ww2.sinaimg.cn/thumb180/5b37471fjw1eukmtuhwu8j22bc1pbe81.jpg,http://ww4.sinaimg.cn/thumb180/5b37471fjw1eukmpd6vrhj21jk2bckjl.jpg",,,,1033,260,12,1438226384000
3870404323705861,1893195230,1893195230,脸C大,3870264327122806,转发微博,Ctxxmfy3X,微博 weibo.com,,,,,0,0,0,1438259762000
3869258545174665,1375489003,1375489003,狐小狸,,8月份在哪里撞星的几率最高。哈哈，我觉得是在@路易威登基金会 Frank Gehry的建筑展览上，@井柏然 的气质真心好~这身衣服也很妙，颜值才俊即视感。#路易威登基金会北京#展览延长到8月16号，要去的同学抓紧咯！,Ct3JklIal,iPhone 6 Plus,"http://ww4.sinaimg.cn/thumb180/51fc4bebjw1euhf8ntec8j22dp3kd7wl.jpg,http://ww2.sinaimg.cn/thumb180/51fc4bebjw1euhf8ytpjhj24n433k7wl.jpg,http://ww1.sinaimg.cn/thumb180/51fc4bebjw1euhf99kdsbj249s2uo4qt.jpg,http://ww3.sinaimg.cn/thumb180/51fc4bebjw1euhfa3bigfj245b2rou10.jpg,http://ww3.sinaimg.cn/thumb180/51fc4bebjw1euhfac166xj22qd43cqv7.jpg,http://ww1.sinaimg.cn/thumb180/51fc4bebjw1euhfann0c3j22me3xeu0z.jpg,http://ww3.sinaimg.cn/thumb180/51fc4bebjw1euhfb0hxuwj22id3rdhdw.jpg,http://ww4.sinaimg.cn/thumb180/51fc4bebjw1euhfbenkrsj24ex2y3e84.jpg,http://ww3.sinaimg.cn/thumb180/51fc4bebjw1euhf855935j22qz449qv8.jpg",,,,1869,432,380,1437986587000
3869571142854368,1893195230,1893195230,脸C大,3869258545174665,转发微博,CtbRwbYyc,微博 weibo.com,,,,,0,0,0,1438061115000
3868913274626409,1926597917,1926597917,法国橙子网,,#品牌#位于巴黎近郊的Asnières手工工作室自1859年建立以来，一直是展现@路易威登 精湛工艺及独特创新理念的核心枢纽，因而时至今日，品牌的关键产品仍旧在这里制作。品牌历史的秘密以及珍贵档案一并被收藏在此，这里是路易威登的“心脏”，是品牌足迹遍布世界的源动力。,CsUKrjpxv,iPhone,"http://ww2.sinaimg.cn/thumb180/72d58d1djw1eugbnfbeyej20hs0hsjt6.jpg,http://ww4.sinaimg.cn/thumb180/72d58d1djw1eugbni7ouaj20hs0hsdja.jpg,http://ww3.sinaimg.cn/thumb180/72d58d1djw1eugbnkt2c8j20hs0hsmzc.jpg,http://ww3.sinaimg.cn/thumb180/72d58d1djw1eugbncyz2mj20m80ci41h.jpg",,,,835,209,14,1437904268000
3869225758533940,1893195230,1893195230,脸C大,3868913274626409,转发微博,Ct2SrzO4c,微博 weibo.com,,,,,0,0,0,1437978770000
3867402485635543,1824841787,1824841787,玩美miss蜜,,你一定不相信@路易威登 还有真的惊艳的顶级珠宝。这已是Acte V系列推出的第二篇章The Escape，将流线式现代主义风格融入珠宝设计中去～将建筑风格结合独特珍稀宝石，打造完美的新兴未来主义风格，美到极致，美到独一无二。,CshrGnE3R,iPhone 6,"http://ww2.sinaimg.cn/thumb180/6cc4e03bjw1eubi5e62mzj20if0m8dgj.jpg,http://ww1.sinaimg.cn/thumb180/6cc4e03bjw1eubi5e632oj20im0m83z1.jpg,http://ww3.sinaimg.cn/thumb180/6cc4e03bjw1eubi5eg3knj20m80gdgni.jpg,http://ww1.sinaimg.cn/thumb180/6cc4e03bjw1eubi5enc0nj20kx0m8mzb.jpg,http://ww1.sinaimg.cn/thumb180/6cc4e03bjw1eubi5f9l1bj20k70m8wh4.jpg,http://ww4.sinaimg.cn/thumb180/6cc4e03bjw1eubi5dxleqj20m80gb3zt.jpg,http://ww3.sinaimg.cn/thumb180/6cc4e03bjw1eubi5fag34j20gf0m8mxl.jpg,http://ww2.sinaimg.cn/thumb180/6cc4e03bjw1eubi5fhdhbj20m80grdgo.jpg,http://ww3.sinaimg.cn/thumb180/6cc4e03bjw1eubi5gna5kj20cq0m8aae.jpg",,,,1214,331,96,1437544068000
3867846876970327,1893195230,1893195230,脸C大,3867402485635543,转发微博,Cst0rtfiD,微博 weibo.com,,,,,0,0,0,1437650019000
3866280165650088,1292047080,1292047080,Ethan007,,"相信爱旅行的人都知道@路易威登 的世界时腕表，匠心别运的设计不仅令人惊艳，更让人佩服设计师对世界的独到之见。今年路易威登参加第六届ONLY WATCH腕表慈善拍卖会便拿出了这款手表，并与病童Paul Pettavin一起进行了全新的设计塑造。而斑斓表盘上的那句“世界即舞池”,不仅承载着自由更展现了希望！",CrOfunHQs,,"http://ww3.sinaimg.cn/thumb180/4d0312e8jw1eu7x8zfmnmj235w2nbhdw.jpg,http://ww4.sinaimg.cn/thumb180/4d0312e8jw1eu7x8mmaqvj23b3494kjm.jpg,http://ww4.sinaimg.cn/thumb180/4d0312e8jw1eu7x95qd21j22fi8i8npd.jpg",,,,1061,269,9,1437276485000
3867144792061683,1893195230,1893195230,脸C大,3866280165650088,转发微博,CsaK38EkX,微博 weibo.com,,,,,0,0,0,1437482629000
3864559343828789,1921305575,1921305575,Glassrose,,比产品和展览更有意思也更值得挖掘的，大概就是品牌的工作室。作为@路易威登 的核心枢纽，Asnières 工作室里收藏着来自各个时期和系列的最珍贵的记录。1859年该工作室建立，而时至今日，关键产品仍然在这里制作。品牌历史的秘密与精湛的工艺在这里一并被收藏着，像是世界通往路易威登世界的入口。,Cr5tYg42F,iPhone 6,"http://ww2.sinaimg.cn/thumb180/7284cbe7jw1eu2fm5x2v5j20uk0h7gxo.jpg,http://ww3.sinaimg.cn/thumb180/7284cbe7jw1eu2fm7uxxtj20po0gwtdu.jpg,http://ww2.sinaimg.cn/thumb180/7284cbe7jw1eu2fm5au1xj20uk0h70z8.jpg,http://ww4.sinaimg.cn/thumb180/7284cbe7jw1eu2fm8af89j20uk0h7ag1.jpg",,,,725,180,8,1436866210000
3865330663354297,1893195230,1893195230,脸C大,3864559343828789,转发微博,Crpy2e4Bz,微博 weibo.com,,,,,0,0,0,1437050107000
3859507198833361,1530349343,1530349343,月之海,,这一季@路易威登 男装把东南亚传统和美国文化融合，加上一贯的奢华工艺，每个细节都是让人惊叹。手工染色风干的神户牛皮，丹宁和真丝混纺的面料。甚至一颗靛蓝色珍珠，都要从贝壳取出用染料浸泡半年再放回贝壳成长完全才肯罢休。这就是进益求精，也是路易威登每季必备的功课#路易威登男装秀#,CoY3lB3Xz,360安全浏览器,"http://ww4.sinaimg.cn/thumb180/5b37471ftw1etmbd9i1hjj20xc0m8795.jpg,http://ww3.sinaimg.cn/thumb180/5b37471ftw1etmbdcmjgtj20xc0m8q7h.jpg,http://ww4.sinaimg.cn/thumb180/5b37471ftw1etmbdf9o8jj20xc0m8jvs.jpg,http://ww4.sinaimg.cn/thumb180/5b37471ftw1etmbdkihqvj20xc0m8gs4.jpg,http://ww1.sinaimg.cn/thumb180/5b37471ftw1etmbdnigwej20xc0m878m.jpg,http://ww3.sinaimg.cn/thumb180/5b37471ftw1etmbdqd76cj20xc0m8gpv.jpg,http://ww2.sinaimg.cn/thumb180/5b37471ftw1etmbdtabb0j20xc0m8dk7.jpg,http://ww1.sinaimg.cn/thumb180/5b37471ftw1etmbdvu5yoj20xc0m87al.jpg,http://ww3.sinaimg.cn/thumb180/5b37471ftw1etmbdy2mtzj20xc0m8dkj.jpg",,,,686,169,21,1435661685000
3859876235554288,1893195230,1893195230,脸C大,3859507198833361,给路易威登布料一个超级赞，很对!,Cp7EzniVi,微博 weibo.com,,,,,0,0,0,1435749670000
3807210092350059,2975957970,2975957970,巴黎潮人Rose,,这个情人月想好给女友买什么礼物了吗？既要美又要时尚还不能人手一个的礼物着实难找，但主页君还是要低调推荐@路易威登 2015早春系列的Mask手包！其灵感源自Gaston Vuitton的非洲面具藏品，明亮的色彩拼接经典Monogram帆布设计，绝不落俗套。从手包到钱夹到卡夹，一定有一样适合TA！,C31zb9Rmb,360安全浏览器,"http://ww2.sinaimg.cn/thumb180/b16183d2gw1eozh56a619j20z614046m.jpg,http://ww1.sinaimg.cn/thumb180/b16183d2gw1eozh56w7j4j21jk0kwn3k.jpg,http://ww3.sinaimg.cn/thumb180/b16183d2gw1eozh5a03t2j20z61400zg.jpg,http://ww1.sinaimg.cn/thumb180/b16183d2gw1eozh5akw75j20iw0lhab9.jpg",,,,992,989,1,1423193083000
3807381609989988,1893195230,1893195230,脸C大,3807210092350059,哇哦，就是听大气的,C361OFUQQ,微博 weibo.com,,,,,0,0,0,1423233975000
3805521142441540,1893195230,1893195230,脸C大,,#来吧灰姑娘#让黄教主为baby在舞台上跳上一曲吧。好想看哦。[围观][放电抛媚][震惊],C2jD4af9G,搜狗高速浏览器,,,,,0,0,0,1422790406000
3804079572329671,1949012602,1949012602,Anna在巴黎,,由设计师Peter Marino 亲自设计的@路易威登 专卖店已成为蒙田大道上一处新地标~ 不少好先生已经带夫人们去挑选新年穿戴了，还听说楼上的Apartment预约也甚是受欢迎，Anna也决定这周带上闺蜜一起去挑选新年手袋，小伙伴们，约吗？,C1I7X9M3l,微博 weibo.com,"http://ww3.sinaimg.cn/thumb180/742b927ajw1eophm5mc3uj20cf0fm42y.jpg,http://ww1.sinaimg.cn/thumb180/742b927ajw1eophkmneemj20fk0aggmj.jpg,http://ww1.sinaimg.cn/thumb180/742b927ajw1eophkmzsmsj20fk0admxu.jpg,http://ww3.sinaimg.cn/thumb180/742b927ajw1eophknb5rfj20fk0addgs.jpg",,,,928,822,8,1422446709000
3804429746867884,1893195230,1893195230,脸C大,3804079572329671,[给力]帅阿阿，[偷乐]挺好先生带夫人们去挑选新年穿戴到底[痞痞兔囧],C1ReKsOEk,微博 weibo.com,,,,,0,0,0,1422530197000
3802117896198132,1653321604,1653321604,观潮网,,全新开出的@路易威登 巴黎蒙田大道专卖店是一家全方位的店铺，不仅出售产品，还延续了品牌从1854年开始的定制和个性化服务。从外形到细节的设计，从服装到鞋履、腰带的定制，蒙田大道的店铺都可以完成。而更加突显品牌精神的则是专门为客户开辟了可预约的宴会私人空间，着实是将品牌特质做到了最深处。,C0T5Xq0pS,微博 weibo.com,"http://ww1.sinaimg.cn/thumb180/628baf84jw1eoj8b5dsv5j21091jk11z.jpg,http://ww3.sinaimg.cn/thumb180/628baf84jw1eoj8b68io7j20cf0fm0x6.jpg,http://ww3.sinaimg.cn/thumb180/628baf84jw1eoj8b71uamj21151jkthb.jpg,http://ww3.sinaimg.cn/thumb180/628baf84jw1eoj8b8ov6sj21kw1277da.jpg,http://ww2.sinaimg.cn/thumb180/628baf84jw1eoj8ba1d06j21111jkgt9.jpg,http://ww4.sinaimg.cn/thumb180/628baf84jw1eoj8bbc3t8j21jk112n5f.jpg,http://ww4.sinaimg.cn/thumb180/628baf84jw1eoj8bc75lyj21151jk7cx.jpg,http://ww3.sinaimg.cn/thumb180/628baf84jw1eoj8bdifhlj21141jkwn0.jpg,http://ww3.sinaimg.cn/thumb180/628baf84jw1eoj8aomjm1j20iw0i5wiv.jpg",,,,903,903,0,1421979009000
3802193922193111,1893195230,1893195230,脸C大,3802117896198132,彪悍了，看来路易威登精湛工艺确实不错[团][圆],C0V4A9cwL,微博 weibo.com,,,,,0,0,0,1421997135000
3801410711740112,1702275522,1702275522,吉良先生,,@路易威登 每次办的展览都极有趣，“都市手袋进化论静态展”最近已经巡回办到了长春的卓展购物中心，这个免费开放的展览最有趣的便是那颗挂满包包的族谱树。树上的包包都是历久弥新的经典款式，尤其是因为百搭而一直热门的Alma，范冰冰和唐嫣都在街拍里拎过，好搭好看，自然也是树上的焦点之一。,C0AHl7iGk,微博 weibo.com,"http://ww1.sinaimg.cn/thumb180/6576a9c2jw1eoggs6rmvlj215o1jkwpq.jpg,http://ww1.sinaimg.cn/thumb180/6576a9c2jw1eoggs9n3uij215o1jk4di.jpg,http://ww4.sinaimg.cn/thumb180/6576a9c2jw1eoggscg51kj215o1jk49v.jpg,http://ww1.sinaimg.cn/thumb180/6576a9c2jw1eoggsfge3yj215o1jkap8.jpg,http://ww3.sinaimg.cn/thumb180/6576a9c2jw1eoggs8pqphg208c08c45y.gif,http://ww1.sinaimg.cn/thumb180/6576a9c2jw1eoggsh1m55j21kw16ntjc.jpg,http://ww4.sinaimg.cn/thumb180/6576a9c2jw1eoggsklyo7j21jm2bce7x.jpg,http://ww3.sinaimg.cn/thumb180/6576a9c2jw1eoggslacgsj20go0mcad4.jpg,http://ww3.sinaimg.cn/thumb180/6576a9c2jw1eoggso3hvpj21kw17g44r.jpg",,,,1218,1216,26,1421810403000
3801594787241891,1893195230,1893195230,脸C大,3801410711740112,难道这就是时尚的潮流吗,C0FueunWH,微博 weibo.com,,,,,0,0,0,1421854290000
3799571735797584,1614137095,1614137095,Chrison克里森,,钟汉良身穿@路易威登 2014秋冬套装亮相电视台跨年演唱会，暗调色系套装很挑肤色和气质，也更要挑身高，幸好钟汉良有183的黄金比例来打底，你们觉得剧中也爱穿西装的“何以琛”这次hold得怎么样？,BFMjzokdq,iPhone 6 Plus,"http://ww1.sinaimg.cn/thumb180/6035c707jw1eob3w6iba1j21eo2eo19h.jpg,http://ww3.sinaimg.cn/thumb180/6035c707jw1eob3w6zwl5j20iz0sgadi.jpg,http://ww1.sinaimg.cn/thumb180/6035c707jw1eob3w7c76kj20u00u0tb8.jpg,http://ww4.sinaimg.cn/thumb180/6035c707jw1eob3w83v4yj21go1gotjs.jpg,http://ww1.sinaimg.cn/thumb180/6035c707jw1eob3w9o3zkj21kw1kwtt1.jpg,http://ww4.sinaimg.cn/thumb180/6035c707jw1eob3wb8d0ij211w11w10d.jpg",,,,1541,1259,639,1421371957000
3799717970157001,1893195230,1893195230,脸C大,3799571735797584,真心对很挑肤色和气质的路易威登服饰情有独钟。,BFQ7r0EQh,微博 weibo.com,,,,,0,0,0,1421406822000
3797913345769528,1893195230,1893195230,脸C大,,很用心的一款真人秀节目哦！#来吧灰姑娘#[xb生日][困][奥特曼],BF5aKocUU,搜狗高速浏览器,,,,,0,0,0,1420976566000
3796072084776455,1616696573,1616696573,Enmy丹,,最近发现一枚线上新玩意：@路易威登 公共号里的门店引导功能能带路痴的亲们轻松玩转掌上专卖店！看到大咖们拿着最新合作款手袋上街心里也痒痒地想去门店瞅瞅又不知该去哪？打开“附近门店”便能通过百度地图获悉位置，更多活动和展览资讯也能一一了解，约上小伙伴试着找找你周围的门店惊喜吧！,BEjgYk2zB,丹丹的iPhone 5s,"http://ww3.sinaimg.cn/thumb180/605cd4fdjw1enzxuocbvhj20f00qomyr.jpg,http://ww3.sinaimg.cn/thumb180/605cd4fdjw1enzxv50khvj20f00qoju1.jpg,http://ww1.sinaimg.cn/thumb180/605cd4fdjw1enzxytjswwj20f00qowh7.jpg",,,,1209,1043,85,1420537575000
3796405275175243,1893195230,1893195230,脸C大,3796072084776455,是不是香港买价格会便宜一点呢,BErWnlIjF,微博 weibo.com,,,,,0,0,0,1420617013000
3791410350177211,1893195230,1893195230,脸C大,,#巅峰拍挡#好期待啊 我们自己的top gear[钻戒][cai惊吓][xb疑惑],BCm030K6f,搜狗高速浏览器,,,,,0,0,0,1419426131000
