消息ID,用户ID,用户名,屏幕名,转发消息ID,消息内容,消息URL,来源,图片URL,音频URL,视频URL,地理坐标,转发数,评论数,赞数,发布时间
2211102071659591264,1613173671,1613173671,Leal忠,,今日终于去到了久违的（大概十二、三年了吧）外婆家！！外婆、外公还是那样和蔼、慈祥……几位舅舅也是那样客气！只是十几年没见过的表妹表弟带着几分陌生吧！！,9Se4gr,微博手机版,,,,,2,5,0,1297010242000
2211102071659591264,1613173671,1613173671,Leal忠,,今日终于去到了久违的（大概十二、三年了吧）外婆家！！外婆、外公还是那样和蔼、慈祥……几位舅舅也是那样客气！只是十几年没见过的表妹表弟带着几分陌生吧！！,9Se4gr,微博手机版,,,,,2,5,0,1297010242000
3362896554148398,2005152031,2005152031,凤凰音乐,,@何洁 新歌《是不是爱情》首播 精致演绎萌芽爱恋 网页链接  今日，何洁全新专辑第二波主打歌《是不是爱情》正式对外发布。“清新、自然、简单、质朴”的全新造型和一系列“减法企划”令何洁最真实、最亲和的可人形象日渐深入人心。何洁参与制作的音乐电影脉络也初露端倪。 @何洁全国歌迷会,xqoe3hpbE,凤凰网,http://ww4.sinaimg.cn/wap180/7784311fjw1dlm0g1jq6wj.jpg,,,,120,66,0,1317260481000
3362878871512896,1273287381,1273287381,宁夏阳光,,何洁全新概念专辑的第二主打歌《是不是爱情》正式对外发布，与此同时，何洁参与制作的音乐电影的脉络也随着这首歌的发布而初露端倪。尽管由于突发阑尾炎入院手术，而导致录音计划被迫延后，天性乐观的何洁迅速调整好心态，在众多好友的关爱下，身体也恢复得异常迅速，只用了半个月的时间便出院复工。,xqnLx6lzy,微博 weibo.com,http://ww3.sinaimg.cn/wap180/4be4d2d5gw1dllye03gi6j.jpg,,,,128,103,0,1317256265000
3362878871512896,1273287381,1273287381,宁夏阳光,,何洁全新概念专辑的第二主打歌《是不是爱情》正式对外发布，与此同时，何洁参与制作的音乐电影的脉络也随着这首歌的发布而初露端倪。尽管由于突发阑尾炎入院手术，而导致录音计划被迫延后，天性乐观的何洁迅速调整好心态，在众多好友的关爱下，身体也恢复得异常迅速，只用了半个月的时间便出院复工。,xqnLx6lzy,微博 weibo.com,http://ww3.sinaimg.cn/wap180/4be4d2d5gw1dllye03gi6j.jpg,,,,128,103,0,1317256265000
3362896554148398,2005152031,2005152031,凤凰音乐,,@何洁 新歌《是不是爱情》首播 精致演绎萌芽爱恋 网页链接  今日，何洁全新专辑第二波主打歌《是不是爱情》正式对外发布。“清新、自然、简单、质朴”的全新造型和一系列“减法企划”令何洁最真实、最亲和的可人形象日渐深入人心。何洁参与制作的音乐电影脉络也初露端倪。 @何洁全国歌迷会,xqoe3hpbE,凤凰网,http://ww4.sinaimg.cn/wap180/7784311fjw1dlm0g1jq6wj.jpg,,,,120,66,0,1317260481000
3362878871512896,1273287381,1273287381,宁夏阳光,,何洁全新概念专辑的第二主打歌《是不是爱情》正式对外发布，与此同时，何洁参与制作的音乐电影的脉络也随着这首歌的发布而初露端倪。尽管由于突发阑尾炎入院手术，而导致录音计划被迫延后，天性乐观的何洁迅速调整好心态，在众多好友的关爱下，身体也恢复得异常迅速，只用了半个月的时间便出院复工。,xqnLx6lzy,微博 weibo.com,http://ww3.sinaimg.cn/wap180/4be4d2d5gw1dllye03gi6j.jpg,,,,128,103,0,1317256265000
3362896554148398,2005152031,2005152031,凤凰音乐,,@何洁 新歌《是不是爱情》首播 精致演绎萌芽爱恋 网页链接  今日，何洁全新专辑第二波主打歌《是不是爱情》正式对外发布。“清新、自然、简单、质朴”的全新造型和一系列“减法企划”令何洁最真实、最亲和的可人形象日渐深入人心。何洁参与制作的音乐电影脉络也初露端倪。 @何洁全国歌迷会,xqoe3hpbE,凤凰网,http://ww4.sinaimg.cn/wap180/7784311fjw1dlm0g1jq6wj.jpg,,,,120,66,0,1317260481000
3362896554148398,2005152031,2005152031,凤凰音乐,,@何洁 新歌《是不是爱情》首播 精致演绎萌芽爱恋 网页链接  今日，何洁全新专辑第二波主打歌《是不是爱情》正式对外发布。“清新、自然、简单、质朴”的全新造型和一系列“减法企划”令何洁最真实、最亲和的可人形象日渐深入人心。何洁参与制作的音乐电影脉络也初露端倪。 @何洁全国歌迷会,xqoe3hpbE,凤凰网,http://ww4.sinaimg.cn/wap180/7784311fjw1dlm0g1jq6wj.jpg,,,,120,66,0,1317260481000
3362878871512896,1273287381,1273287381,宁夏阳光,,何洁全新概念专辑的第二主打歌《是不是爱情》正式对外发布，与此同时，何洁参与制作的音乐电影的脉络也随着这首歌的发布而初露端倪。尽管由于突发阑尾炎入院手术，而导致录音计划被迫延后，天性乐观的何洁迅速调整好心态，在众多好友的关爱下，身体也恢复得异常迅速，只用了半个月的时间便出院复工。,xqnLx6lzy,微博 weibo.com,http://ww3.sinaimg.cn/wap180/4be4d2d5gw1dllye03gi6j.jpg,,,,128,103,0,1317256265000
