消息ID,用户ID,用户名,屏幕名,转发消息ID,消息内容,消息URL,来源,图片URL,音频URL,视频URL,地理坐标,转发数,评论数,赞数,发布时间
3678111546039294,1885488793,1885488793,静羽宏菲,3677486951218891,真坑 //@认真的男人_最美丽:@他相亲去了 这是你的大号？//@Jennifer-TTh://@任志强:明摆着是坑爹啊！ //@蔡鸿岩://@古适齐://@石述思: 还一国两猪，一国两奶呢，你能怎样 //@人生今生才相逢://@杨建国:坑爹的做法@石述思 愿意吗？,AwM2mpl5Y,UC浏览器,,,,,0,0,0,1392413591000
3674056139836842,1793285524,1793285524,王力宏,,今天的排練，找得到我在哪嗎？這個舞台...夠有過年的氣氛吧？！！,Av4xnFh0K,微博 weibo.com,http://ww3.sinaimg.cn/wap180/6ae35d94gw1ed6oldy2uzj20xc0m9dpc.jpg,,,,3913,10124,18917,1391446707000
3674239536711412,1885488793,1885488793,静羽宏菲,3674056139836842,"这舞台…………好看！ //@OurHome王力宏歌迷会:[鼓掌][鼓掌][鼓掌] //@新加坡圣淘沙名胜世界:男神今晚的表演,期待ing[花心][花心][花心]~~~",Av9jbs9WA,微博手机版,,,,,29,24,0,1391490432000
3660069755055847,2219227283,2219227283,咱们去旅游,,充满怀旧情感的火车照片。丨威尔士摄影师：Talieson Coombes,ApcGHldfV,微博 weibo.com,"http://ww4.sinaimg.cn/thumb180/8446b893gw1eby2bb0lifj20c8084aat.jpg,http://ww3.sinaimg.cn/thumb180/8446b893gw1eby2bbaisoj20c80c7q3k.jpg,http://ww3.sinaimg.cn/thumb180/8446b893gw1eby2bblnyyj20c8084jru.jpg,http://ww4.sinaimg.cn/thumb180/8446b893gw1eby2bbyu7hj20c8084mxr.jpg,http://ww3.sinaimg.cn/thumb180/8446b893gw1eby2bc9ct4j20c8084gm6.jpg,http://ww1.sinaimg.cn/thumb180/8446b893gw1eby2bcjny2j20c8084wfj.jpg,http://ww2.sinaimg.cn/thumb180/8446b893gw1eby2bctiffj20c8084jru.jpg,http://ww2.sinaimg.cn/thumb180/8446b893gw1eby2bd1c7ij20c8084glz.jpg,http://ww2.sinaimg.cn/thumb180/8446b893gw1eby2bdcyagj20c80icq41.jpg",,,,2526,72,195,1388112093000
3674024770676268,1885488793,1885488793,静羽宏菲,3660069755055847,上边的烟是亮点！ //@妞的穿衣style:转发微博,Av3IN2PVy,UC浏览器,,,,,0,1,0,1391439228000
3673913155912016,2955739571,2955739571,唇言_,,很很很讨厌烟的味道。,Av0OLoNZ6,皮皮时光机,http://ww3.sinaimg.cn/wap180/b02d01b3jw1ed687ig7hsj20c50hegmf.jpg,,,,27,2,11,1391412616000
3674023437496062,1885488793,1885488793,静羽宏菲,3673913155912016,嗯！就是！每次只要开车门就有旅客在背后各种抽烟，恨不得把他们一个个全撇出去！ //@大脸猫卟爱吃鱼:[鄙视]超级讨厌@tgtg世界 @妞的穿衣style ,Av3GDvs4e,UC浏览器,,,,,0,1,0,1391438910000
3673684596160801,1776505745,1776505745,大脸猫卟爱吃鱼,,夜班走起……[嘘]这是报复社会还是报复自己呢？[泪][泪][泪]@tgtg世界 @贰姑娘大闹银川 @静羽宏菲 @妞的穿衣style  我在:G30连霍高速,AuUS7pQHL,iPhone客户端,http://ww2.sinaimg.cn/wap180/69e35391tw1ed5hygg22fj20hs0d7gon.jpg,,,,2,10,1,1391358123000
3674021508363622,1885488793,1885488793,静羽宏菲,3673684596160801,那是享受！ //@贰姑娘大闹银川:报复[熊猫],Av3Dwz5L8,UC浏览器,,,,,0,0,0,1391438449000
3671826888916764,2108529020,2108529020,处女座_Virgo,,"你见过一个处女座拉朋友的手絮絮叨叨吗?一个内心痛苦的处女座,表现出来的只是有点沉默而已.他不是找不到人倾诉,而是他根本不需要.他们对安慰的拒绝态度令你抓狂.他们固执地相信能够调节心灵的只有自己.他们拯救别人,却从不寻求别人的拯救.他们总是认为自己是最好的医生,也知道自己是最无可救药的病人",Au8xOBpEM,处女座网,http://ww4.sinaimg.cn/wap180/7dad997cjw1eczklrjnudj20c8095abq.jpg,,,,227,26,77,1390915212000
3671990205994435,1885488793,1885488793,静羽宏菲,3671826888916764,转发微博,AucNep9qr,微博手机版,,,,,12,12,0,1390954150000
3671668671309476,1885488793,1885488793,静羽宏菲,,别人过年我工作，说的好听点为人民服务嘛！说的不好听就是自己活该选择了这个破工作！能怪谁！@妞的穿衣style@大脸猫卟爱吃鱼@蓝艳之东@贰姑娘大闹银川,Au4qD5uEA,微博手机版,,,,,0,1,1,1390877490000
3661221222110265,2401383530,2401383530,宫崎骏漫画故事集,,一个人至少拥有一个梦想，有一个理由去坚强。心若没有栖息的地方，到哪里都是在流浪。,ApGDU8QYx,皮皮时光机,http://ww2.sinaimg.cn/wap180/8f22346ajw1ec1qk55r9cj20dw0d3jsd.jpg,,,,33494,664,970,1388386624000
3661307926567546,1885488793,1885488793,静羽宏菲,3661221222110265, //@刘亦菲:转发微博,ApITKrywa,UC浏览器,,,,,3,3,0,1388407296000
3645894891133757,1885488793,1885488793,静羽宏菲,,新版微博客户端，好听，好看，更好玩！自定义个人封面；音、视频直接播放；好友圈—好友消息不错过；支持屏蔽广告微博；广场音乐、电影、美食等频道升级。[good]快试试一键听歌：夜空中最亮的星 下载地址：网页链接,AjfW14KWp,Android客户端,"http://ww2.sinaimg.cn/thumb180/6cba0975jw1ea5fyguzscj20dc0m8dgw.jpg,http://ww4.sinaimg.cn/thumb180/6cba0975jw1ea5fyt1smlj20dc0m8q5d.jpg,http://ww1.sinaimg.cn/thumb180/6cba0975jw1ea5fz2spdgj20dc0m8jti.jpg,http://ww3.sinaimg.cn/thumb180/6cba0975jw1ea5fzf4w5bj20dc0m8jta.jpg",,,,0,0,0,1384732542000
3635464181066401,2106814244,2106814244,江苏卫视幸福剧场,,#火凤凰来啦！#收视冠军剧《我是特种兵》系列之“火凤凰”，将于10月23日登陆幸福剧场 ！与之前两部不同的是，8位性感靓丽的女兵将担当主力，还原女子特种兵的真实生活！@口径五点八@演员徐佳@刘晓洁儿@杨舒SUSU@万茜@甘露Vera@演员李飞@TNT赵荀@演员郝率@傅程鹏@演员徐洪浩 电视剧我是特种兵之火凤凰片花(3分33秒),AeSAi4tq1,微博 weibo.com,http://ww2.sinaimg.cn/wap180/7d936f24jw1e9rkekb3tnj20c80rhn0r.jpg,,,,191,80,33,1382245668000
3623827290717274,2202896360,2202896360,陕西身边事,,【中秋福利米面油网友吐槽难搬回】中秋节转眼即至，许多单位都已完成中秋福利发放。在西安工作的史先生说：“单位发了一堆东西，米面油什么的，又重又不值钱，幸亏我有车，不愁往回拿，那些坐公交的同事就犯了愁。大家都说还不如直接发成钱好。”小伙伴们，大家来说说，你喜欢发实物还是现金（西部网）,A9ZR730AW,专业版微博,http://ww1.sinaimg.cn/wap180/834d87e8jw1e8qfg4l3rcj208c04xq37.jpg,,,,160,34,1,1379471215000
3618090812522063,1858065064,1858065064,杨蓉,,脾气大的人心最软， 脾气大的人不记仇，脾气大的人责任心强，脾气大的人心胸广，脾气大的人最诚实，脾气大的人最正义，脾气大的人不虚伪，脾气大的人最耿直，脾气大的人守承诺，脾气大的人最可靠，脾气大的人最有爱，脾气大的人容易被误会，脾气大的人易伤感，脾气大的人最长情！脾气大的转起[做鬼脸],A7ACJaA6r,iPhone客户端,http://ww1.sinaimg.cn/wap180/6ebfd2a8jw1e8853dq11kj208w0ciwf8.jpg,,,,3728,1905,1918,1378103533000
3623308820379751,1793285524,1793285524,王力宏,,非常中秋〜#非常幸运# 9.17幸运与你同在！,A9MmS1AN1,HTC Phone,http://ww3.sinaimg.cn/wap180/6ae35d94jw1e8osdqfbelj20sg0emacs.jpg,,,,7056,11373,10064,1379347603000
3623189567340575,2134597117,2134597117,王家小勇敢,,#深夜发吃报复社会#感冒竟喝粥了，今天开荤，酱几个猪蹄纸补补！[哈哈]@微吃货 @辽宁美食,A9JgwuNCn,iPhone客户端,http://ww2.sinaimg.cn/wap180/7f3b5dfdjw1e8oeoo5s7oj20ma0sgn4d.jpg,,,,125,28,3,1379319171000
3622225385271598,1793285524,1793285524,王力宏,,#非常幸运# 距離上映倒計時還有 三天!  Are you ready?,A9kbom7nM,HTC Phone,http://ww3.sinaimg.cn/wap180/6ae35d94jw1e8lby7z06nj20hs0dct9q.jpg,,,,8502,13411,16104,1379089292000
3871498588265994,1885488787,1885488787,杨婧儿杨婧儿,,拉肚子的夜晚,Cu00iyGmu,Android,"http://ww4.sinaimg.cn/thumb180/70624693jw1euokkwt94mj218g0wy0y7.jpg,http://ww3.sinaimg.cn/thumb180/70624693jw1euokkxplvqj20wy18gth1.jpg,http://ww4.sinaimg.cn/thumb180/70624693jw1euokkyak6yj20wy18gwkj.jpg,http://ww3.sinaimg.cn/thumb180/70624693jw1euokkyvlqfj20ku1123zt.jpg",,,,1,6,0,1438520655000
3869187691188197,2709577332,2709577332,Happy张江,,【一定要扩散！自动扶梯吃人？牢记这个#救 命#按钮！】湖北一女子带儿子乘商场扶梯时，遭遇电梯故障。她将儿子托举出险境，自己被吞身亡。工作人员试图施救，但失败了。注意无论上下方向，扶梯的一侧下方都应有红色紧急停止按钮，危险关头可果断将其按下。扩散，让更多人知道救命按钮的存在！@央视新闻,Ct1T34Z6t,微博 weibo.com,"http://ww3.sinaimg.cn/thumb180/a180de74gw1euh709nh0ij20b408awfk.jpg,http://ww2.sinaimg.cn/thumb180/a180de74gw1euh709vj8wj20c806mgm6.jpg,http://ww4.sinaimg.cn/thumb180/a180de74gw1euh70a074jj20c8070q3u.jpg,http://ww3.sinaimg.cn/thumb180/a180de74gw1euh70a40cnj208c068jrp.jpg,http://ww2.sinaimg.cn/thumb180/a180de74gw1euh70aetqfj20aw068glp.jpg,http://ww3.sinaimg.cn/thumb180/a180de74gw1euh70ahhqcj208405dmxc.jpg,http://ww1.sinaimg.cn/thumb180/a180de74gw1euh70apqnfj208w06aaad.jpg,http://ww1.sinaimg.cn/thumb180/a180de74gw1euh70aw4ucj20ai05kglu.jpg,http://ww2.sinaimg.cn/thumb180/a180de74gw1euh70b1y5yj20ba07ijrr.jpg",,,,3647,748,1207,1437969694000
3869227343266699,1885488787,1885488787,杨婧儿杨婧儿,3869187691188197,//@Happy张江:扩散～ ,Ct2V0dHOH,Android,,,,,0,0,0,1437979148000
3864251016351176,1745681707,1745681707,苻璟,,这桃子真的有毒[拜拜][拜拜] 我妈刚刚让我去总选 725-727[拜拜][拜拜] 吓死本宝宝了[拜拜][拜拜] 可是妈我现在只想去727！！！[思考][思考],CqXsFqEek,vivo智能手机客户端,"http://ww4.sinaimg.cn/thumb180/680cfd2bjw1eu1g7byvy1j20c6074dgd.jpg,http://ww1.sinaimg.cn/thumb180/680cfd2bjw1eu1g7ej566j20k00zk79j.jpg",,,,175454,14966,3890,1436792699000
3865521332009264,1885488787,1885488787,杨婧儿杨婧儿,3864251016351176,我现在只想要一份要我的兼职！//@你喝汤吗:！！！！今天也拜托了！,Cruvz8qHu,Android,,,,,0,2,0,1437095566000
3864085080896506,,,,,抱歉，此微博已被作者删除。查看帮助：http://t.cn/zWSudZc,CqT923LdM,,,,,,,,,1436753137000
3864985509829956,1885488787,1885488787,杨婧儿杨婧儿,3864085080896506,//@23baby我最棒:今晚继续5名开奖～,CrgzkFfdG,Android,,,,,0,0,0,1436967815000
3864185366263058,1885488787,1885488787,杨婧儿杨婧儿,,也只有在看完整本书才会明白,CqVKMqhj4,Android,http://ww2.sinaimg.cn/wap180/70624693jw1eu18nz25ntj20hs0hst9k.jpg,,,,0,3,0,1436777047000
3863808814195966,1885488787,1885488787,杨婧儿杨婧儿,,未来的路只会更难走,CqLXrhByS,Android,,,,,0,0,0,1436687270000
3863750690246307,2109579203,2109579203,吃喝玩乐在厦门,,这就是为什么CPR（心肺复苏）需要”用力压，快速压“的原因！转给更多人~[心],CqKrH124H,微博 weibo.com,http://ww2.sinaimg.cn/wap180/7dbd9fc3gw1etzuquwkl2g20b408c7wk.gif,,,,63,4,27,1436673412000
3863755664330513,1885488787,1885488787,杨婧儿杨婧儿,3863750690246307,转发微博,CqKzIiayZ,Android,,,,,0,0,0,1436674598000
3862649248595275,1959185150,1959185150,总裁精粹,,有人叫你伸一下手时，你会做出哪个动作！！准炸了！！！,CqhNaA41t,微博桌面,"http://ww1.sinaimg.cn/thumb180/74c6cafejw1etwbxqtjmhj20c807caab.jpg,http://ww3.sinaimg.cn/thumb180/74c6cafejw1etwbxxl99cj20c813279l.jpg",,,,1554,166,450,1436410807000
3862661932109561,1885488787,1885488787,杨婧儿杨婧儿,3862649248595275,超级准,Cqi7D8QNb,Android,,,,,0,0,0,1436413832000
3861952297759511,1885488787,1885488787,杨婧儿杨婧儿,,总有一段时间会很是迷茫无所适从,CpZF3wyBp,Android,,,,,0,0,0,1436244642000
3859486269450171,1885488787,1885488787,杨婧儿杨婧儿,,女生多读点书尤其重要,CoXvADEq7,Android,,,,,0,0,1,1435656695000
3859232900483538,1885488787,1885488787,杨婧儿杨婧儿,,大晚上的睡不着心里乱七八糟的,CoQUW21N0,Android,,,,,0,1,0,1435596287000
3858648126132857,2049574901,2049574901,口袋书香,,反常识的自救技巧，非常实用，女孩子一定要看，关键时刻能救命！随手传播#正能量#,CoBHKpJr3,,http://ww1.sinaimg.cn/wap180/7a2a07f5jw1etjkoduf7xj20ri1497b0.jpg,,,,2731,203,1119,1435456866000
3858655302441752,1885488787,1885488787,杨婧儿杨婧儿,3858648126132857,转发微博,CoBTkafd6,Android,,,,,0,0,0,1435458577000
3858300980914264,2396658275,2396658275,趣闻搞笑,,【太可怕，这个一定要扩！】切记！在任何地方的溪流戏水，就算没有下雨，原本很清的溪水只要发现浑浊，你只有约30秒可逃离。请永远记在你脑海中，随手转给还不知道的朋友！遇到危险要冷静果断采取行动，不要丧失良机！秒拍视频,CosFQ3PQc,微博 weibo.com,,,,,17304,2086,4373,1435374100000
3858307070076244,1885488787,1885488787,杨婧儿杨婧儿,3858300980914264,转发微博,CosPF0jPK,Android,,,,,0,0,0,1435375552000
3858251001173894,1833538627,1833538627,讲句良心话,,刻薄嘴欠和幽默是两回事 口无遮拦和坦率是两回事 没有教养和随性是两回事 轻重不分和耿直是两回事,Corne4VnM,微博 weibo.com,"http://ww1.sinaimg.cn/thumb180/95c2d66dgw1et8crk2h0mj20c80c8my6.jpg,http://ww2.sinaimg.cn/thumb180/95c2d66dgw1et8crkkf4ij20c80lqabi.jpg,http://ww1.sinaimg.cn/thumb180/95c2d66dgw1et8crlgyquj20c80ig0um.jpg,http://ww1.sinaimg.cn/thumb180/95c2d66dgw1et8crlnzm4j20c80c8gmc.jpg,http://ww3.sinaimg.cn/thumb180/95c2d66dgw1et8crmu0oqj20c80c8mz6.jpg,http://ww4.sinaimg.cn/thumb180/95c2d66dgw1et8crnia5qj20bt0bt75g.jpg,http://ww2.sinaimg.cn/thumb180/95c2d66dgw1et8crofv8ej20c80c8t9u.jpg,http://ww4.sinaimg.cn/thumb180/95c2d66dgw1et8cromxmij20c80c83zl.jpg,http://ww3.sinaimg.cn/thumb180/95c2d66dgw1et8crosjktj20c80c874m.jpg",,,,108,9,113,1435362184000
3858280763558306,1885488787,1885488787,杨婧儿杨婧儿,3858251001173894,嗯哼,Cos9eeVG2,Android,,,,,0,0,0,1435369280000
3858122751806568,1757573407,1757573407,休闲璐,,我记得一段话是一个美食家写的，大意是他如果吃到难吃的那种自家经营的小饭馆，不会写文点名批评难吃，就不提起罢了。因为你的一句话可能毁了人家一家生存的营生。也请大家不要因为送外卖的师傅在风雨天送晚了一点，就去网上给人家写很难听的差评。晚吃五分钟对你我无所谓，不要砸了人赖以为生的饭碗。,Coo2n7zYc,iPhone 6,http://ww2.sinaimg.cn/wap180/68c2711fjw1ethw6w24hzj20hs0vkjx6.jpg,,,,29890,3413,16622,1435331607000
3858272727425318,1885488787,1885488787,杨婧儿杨婧儿,3858122751806568,转发微博,CorWgv9Fc,Android,,,,,0,0,0,1435367364000
3857998827011035,2718604160,2718604160,王尼玛,,别人问我怎么看永新校园暴力事件？,CokOutpTd,微博 weibo.com,"http://ww4.sinaimg.cn/thumb180/a20a9b80jw1ethi3rtbsgj20et0jp0v6.jpg,http://ww4.sinaimg.cn/thumb180/a20a9b80jw1ethhx7fkk2j20cs4fh1kx.jpg",,,,51517,11682,83577,1435302061000
3858004158078229,1885488787,1885488787,杨婧儿杨婧儿,3857998827011035,不应轻饶,CokX5xTw1,Android,,,,,0,0,0,1435303332000
3857622060924331,1885488787,1885488787,杨婧儿杨婧儿,,大家都有自己的路要走,Cob0O3Ssz,Android,http://ww2.sinaimg.cn/wap180/70624693jw1etgavvb4yrj20k00cgwf5.jpg,,,,0,0,0,1435212233000
3855830812363309,2207302915,2207302915,CrazyWorld疯狂世界,,这美艳动人风姿绰约的小短腿小屁屁！！！太销魂了~[笑哈哈],CnqpH9UNT,皮皮时光机,"http://ww4.sinaimg.cn/thumb180/8390c503jw1etal5vivjsj20c80ga0tb.jpg,http://ww2.sinaimg.cn/thumb180/8390c503jw1etal5vjz1cj20c80ga0t9.jpg,http://ww2.sinaimg.cn/thumb180/8390c503jw1etal5vnc5wj20c80gat98.jpg,http://ww3.sinaimg.cn/thumb180/8390c503jw1etal5vsldej20c80gadgt.jpg,http://ww3.sinaimg.cn/thumb180/8390c503jw1etal5vtihzj20c80gaq3l.jpg,http://ww1.sinaimg.cn/thumb180/8390c503jw1etal5vvp4zj20c80ga0te.jpg,http://ww3.sinaimg.cn/thumb180/8390c503jw1etal5vz5s8j20c80gaaaq.jpg,http://ww1.sinaimg.cn/thumb180/8390c503jw1etal5vzp2ej20c80ga0tn.jpg,http://ww4.sinaimg.cn/thumb180/8390c503jw1etal5w4kvaj20c80ga0t8.jpg",,,,169,22,32,1434785166000
3856235164556298,1885488787,1885488787,杨婧儿杨婧儿,3855830812363309,好好性感,CnAVSj7iG,Android,,,,,0,0,0,1434881571000
3854827849309707,1885488787,1885488787,杨婧儿杨婧儿,,据说我脸圆了,Cn0k0D3Sz,Android,"http://ww2.sinaimg.cn/thumb180/70624693jw1et7dz29r8jj20xc18gdri.jpg,http://ww4.sinaimg.cn/thumb180/70624693jw1et7dz2xddcj206o06odfu.jpg",,,,0,16,1,1434546040000
3853707504584858,1885488787,1885488787,杨婧儿杨婧儿,,缘来缘去 缘浅缘深 看见就好,Cmxb0jeJk,Android,http://ww4.sinaimg.cn/wap180/70624693jw1et3tay31ukj20dc0d70sz.jpg,,,,0,0,0,1434278930000
3853206478229037,1885488787,1885488787,杨婧儿杨婧儿,,好紧张好紧张好紧张 不知道能不能过哦[太阳][思考],Cmk8TywKp,Android,"http://ww4.sinaimg.cn/thumb180/70624693jw1et27re6911j20jt0dmt9v.jpg,http://ww4.sinaimg.cn/thumb180/70624693jw1et27rel6cvj20c80ict9c.jpg,http://ww2.sinaimg.cn/thumb180/70624693jw1et27rev5ufj206o06odfu.jpg,http://ww1.sinaimg.cn/thumb180/70624693jw1et27rfa8f3j209k0d474q.jpg,http://ww3.sinaimg.cn/thumb180/70624693jw1et27rfvfhkj20f00qoq4x.jpg,http://ww2.sinaimg.cn/thumb180/70624693jw1et27rga7ocj20c80h4dge.jpg",,,,0,0,0,1434159476000
3852604125251419,2281122894,2281122894,每天搞笑排行榜,,6岁就被人欺辱，在台上一直低头，胆怯到回答评委每一句话都只用一个词语回答，可是当他开始唱出第一句时···世界震惊了 秒拍视频,Cm4tmm28j,微博桌面,,,,,99,17,96,1434015863000
3852614666032184,1885488787,1885488787,杨婧儿杨婧儿,3852604125251419,好感人,Cm4Kmpjfi,Android,,,,,0,0,0,1434018377000
3851485123419689,1833538627,1833538627,讲句良心话,,有些人并不是与生俱来喜欢安静，也许只是不习惯那种抽离本质的喧嚣浮华。,ClBmwelCh,微博 weibo.com,"http://ww2.sinaimg.cn/thumb180/6b6e567cgw1erax2h223aj20c807n3yz.jpg,http://ww2.sinaimg.cn/thumb180/6b6e567cgw1erax2h8vj7j20c807ngm8.jpg,http://ww3.sinaimg.cn/thumb180/6b6e567cgw1erax2heuzkj20c80gwgmo.jpg,http://ww4.sinaimg.cn/thumb180/6b6e567cgw1erax2hk3ipj20c80gadh5.jpg,http://ww3.sinaimg.cn/thumb180/6b6e567cgw1erax2honzbj20c807nt99.jpg,http://ww3.sinaimg.cn/thumb180/6b6e567cgw1erax2hroubj20b40f1dgl.jpg,http://ww2.sinaimg.cn/thumb180/6b6e567cgw1erax2hxqlaj20c80hzmyl.jpg,http://ww2.sinaimg.cn/thumb180/6b6e567cgw1erax2i4fjnj20c80c8my2.jpg,http://ww4.sinaimg.cn/thumb180/6b6e567cgw1erax2i9egbj20bv0hst9l.jpg",,,,89,6,98,1433749073000
3851485505217517,1885488787,1885488787,杨婧儿杨婧儿,3851485123419689,转发微博,ClBn8lTjv,Android,,,,,0,0,0,1433749164000
3851229106582324,1885488787,1885488787,杨婧儿杨婧儿,,Forgive your past self.,CluHArCmw,Android,,,,,0,0,0,1433688034000
3851210857236198,1642909335,1642909335,微博小秘书,,2015年6月1日21：28分，载有456人的东方之星客轮倾覆于长江。[蜡烛],Clue9umsS,微博 weibo.com,http://ww1.sinaimg.cn/wap180/61ecce97jw1esvoyfuh20j20hs0rugtk.jpg,,,,39211,12239,44240,1433683683000
3851216423371689,1885488787,1885488787,杨婧儿杨婧儿,3851210857236198,[蜡烛][蜡烛],Clun8e985,Android,,,,,0,0,0,1433685010000
3850871681168183,1670032377,1670032377,耗这口,,美队Chris Evans为朋友分享自己的心路历程！！光看他的表情就能迷倒你~~~看完简直把持不住啊 [色][爱你][亲亲],Cllp64TTF,微博 weibo.com,"http://ww2.sinaimg.cn/thumb180/638aabf9gw1esur3fy175g20c808wnpi.gif,http://ww3.sinaimg.cn/thumb180/638aabf9gw1esur42ojhlg20c808wkjl.gif,http://ww4.sinaimg.cn/thumb180/638aabf9gw1esur6yv1rdg20c808wnpi.gif,http://ww4.sinaimg.cn/thumb180/638aabf9gw1esura9qfpng20c808wu12.gif,http://ww2.sinaimg.cn/thumb180/638aabf9gw1esurcdqeqqg20c808wnph.gif,http://ww2.sinaimg.cn/thumb180/638aabf9gw1esurf592wug20c808w1l3.gif",,,,11108,2021,3942,1433602816000
3851015327917840,1885488787,1885488787,杨婧儿杨婧儿,3850871681168183,[花痴][开心][微笑][爱心],Clp8MxdN6,Android,,,,,0,0,1,1433637065000
3845064650785456,1885488787,1885488787,杨婧儿杨婧儿,,对你好的人会一如既往对你好,CiUkV3ikE,Android,,,,,0,4,2,1432218313000
3843595062903872,,,,,抱歉，此微博已被作者删除。查看帮助：http://t.cn/zWSudZc,Cii6CcbqE,,,,,,,,,1431867936000
3843603711820533,1885488787,1885488787,杨婧儿杨婧儿,3843595062903872,转发微博,Ciikz7DBr,Android,,,,,0,0,0,1431869998000
3841704266026288,1642088277,1642088277,财经网,,【图看中国·3省十名矿工代表到内蒙古阿拉善盟政府前下跪讨薪】政府不守信让工程层层转包导致他们血本无归。为了讨要五年来的工资，来自陕西、甘肃以及内蒙古本地的十多位矿工代表打出“跪求政府推翻剥削还我血汗钱”、“我们要见田德志”等横幅，要求当时的主管给个说法。网页链接,ChuUWphIc,微博 weibo.com,"http://ww4.sinaimg.cn/thumb180/61e04755jw1es1ilykkr0j20oz0gojvy.jpg,http://ww3.sinaimg.cn/thumb180/61e04755jw1es1ilxwq1pj20p00fqtdy.jpg,http://ww4.sinaimg.cn/thumb180/61e04755jw1es1ilxap5fj20nw0gon21.jpg,http://ww4.sinaimg.cn/thumb180/61e04755jw1es1ilz62wjj20ot0go0wo.jpg,http://ww3.sinaimg.cn/thumb180/61e04755jw1es1im02lwhj20p00gktcu.jpg,http://ww2.sinaimg.cn/thumb180/61e04755jw1es1im0rfkij20p00glwj4.jpg",,,,122,99,77,1431417134000
3841705826755099,1885488787,1885488787,杨婧儿杨婧儿,3841704266026288,转发微博,ChuXssljd,Android,,,,,0,0,0,1431417507000
3841332328496389,1885488787,1885488787,杨婧儿杨婧儿,,偷看别人微博看到比自己美的只有这两种表情[害羞][挖鼻][哼][可爱][崩溃],Chlf2zEix,Android,"http://ww4.sinaimg.cn/thumb180/70624693jw1es0c16ja15j20xc18gnas.jpg,http://ww4.sinaimg.cn/thumb180/70624693jw1es0c19sdahj20xc18gqgd.jpg",,,,0,13,1,1431328458000
