消息ID,用户ID,用户名,屏幕名,转发消息ID,消息内容,消息URL,来源,图片URL,音频URL,视频URL,地理坐标,转发数,评论数,赞数,发布时间
3867476096236395,1688537010,1688537010,怀孕育儿小百科,,12种不该买的婴儿床】2009年，美国共有14600起与婴儿床有关的婴幼儿伤害事故。这么多事故的背后，不可否认有制造商在安全设计上的疏忽，但其实更多反映出爸爸妈妈对挑选安全婴儿床普遍缺乏经验。为此，我们将事故的起因浓缩成了这12条心得，方便父母收藏与传阅~~~~,Csjmpqan1,皮皮时光机,http://ww4.sinaimg.cn/wap180/64a507b2jw1eubqlssx4hj20c81gyqaz.jpg,,,,59,6,13,1437561617000
3867512163140373,1893049314,1893049314,雪耳炖冰糖,3867476096236395,@wilken_gu  //@怀孕那些事儿:12种不该买的婴儿床】2009年，美国共有14600起与婴儿床有关的婴幼儿伤害事故。这么多事故的背后，不可否认有制造商在安全设计上的疏忽，但其实更多反映出爸爸妈妈对挑选安全婴儿床普遍缺乏经验。为此，我们将事故的起因浓缩成了这12条心得，方便父母收藏与传阅~~~~,CskiAdaXb,iPhone 6 Plus,,,,,0,0,0,1437570217000
3866340329074422,2034187270,2034187270,好孕280天,,和宝宝捉迷藏，请千万不要太认真！孩砸们太不容易了，看着都心疼！！,CrPOwC4FE,微博桌面,"http://ww2.sinaimg.cn/thumb180/793f3c06jw1eu845f5m0lj20c80rsjuc.jpg,http://ww3.sinaimg.cn/thumb180/793f3c06jw1eu845he8ocj20c80rswi5.jpg,http://ww1.sinaimg.cn/thumb180/793f3c06jw1eu845vx7vmj20c80rsgog.jpg,http://ww1.sinaimg.cn/thumb180/793f3c06jw1eu845vxaxwj20c80rsdic.jpg,http://ww4.sinaimg.cn/thumb180/793f3c06jw1eu845d9yagj20c80rsgoa.jpg,http://ww3.sinaimg.cn/thumb180/793f3c06jw1eu845fj29lj20c80rs0vp.jpg,http://ww1.sinaimg.cn/thumb180/793f3c06jw1eu845j2im3j20c80rsacc.jpg,http://ww3.sinaimg.cn/thumb180/793f3c06jw1eu845e0oidj20c80rsaci.jpg,http://ww1.sinaimg.cn/thumb180/793f3c06jw1eu845iv0kgj20c80rs40v.jpg",,,,50,2,5,1437290830000
3867072264269290,1893049314,1893049314,雪耳炖冰糖,3866340329074422,@wilken_gu [嘻嘻][嘻嘻][嘻嘻]//@怀孕那些事儿: 真心不想拆穿宝宝们。。。。。。。。。。。。,Cs8R4hUDw,微博 weibo.com,,,,,0,0,0,1437465336000
3861020504318167,2329750300,2329750300,应酬潜规则,,为何生活中很开朗的人会喜欢独来独往？,CpBqai7lR,皮皮时光机,http://ww1.sinaimg.cn/wap180/8add2b1cjw1etr56vuieyj20c82b00ye.jpg,,,,241,4,35,1436022484000
3861666045371259,1893049314,1893049314,雪耳炖冰糖,3861020504318167,//@改变一生的创业故事: 说的太好了,CpSdmmxjd,微博 weibo.com,,,,,0,0,1,1436176393000
3858070088652318,1742703365,1742703365,kiki的DIY美食,,【食记】油焖麻辣大头虾！[爱你]你猜对了吗？,ComFqAiRw,360安全浏览器,"http://ww4.sinaimg.cn/thumb180/67df8b05gw1ethqahlifqj21kw2d6kjl.jpg,http://ww2.sinaimg.cn/thumb180/67df8b05gw1ethqaon46gj21kw2d6hdt.jpg,http://ww2.sinaimg.cn/thumb180/67df8b05gw1ethqaj8299j21kw2d61kx.jpg,http://ww2.sinaimg.cn/thumb180/67df8b05gw1ethqakspw2j21kw2d67wh.jpg,http://ww4.sinaimg.cn/thumb180/67df8b05gw1ethqau98rej21kw11z7gy.jpg,http://ww3.sinaimg.cn/thumb180/67df8b05gw1ethqarj48lj21kw2d64qp.jpg,http://ww2.sinaimg.cn/thumb180/67df8b05gw1ethqam98m1j21kw11zk7l.jpg,http://ww3.sinaimg.cn/thumb180/67df8b05gw1ethqasvxq7j21kw2d619o.jpg,http://ww2.sinaimg.cn/thumb180/67df8b05gw1ethqapolrdj21kw11zdxc.jpg",,,,46,148,241,1435319051000
3858293896254410,1893049314,1893049314,雪耳炖冰糖,3858070088652318,@wilken_gu 好想吃,Cosupqf3A,微博 weibo.com,,,,,0,0,1,1435372411000
3848632124536631,3173611413,3173611413,奶罩都笑湿了,,错过了孩子成长的陪伴，才是人生最大的遗憾～很棒的公益短片！微博视频 #为她而战#,Ckp8Uj2bt,微博 weibo.com,,,,,377,4,153,1433068865000
3850669645957125,1893049314,1893049314,雪耳炖冰糖,3848632124536631,@wilken_gu,Clg9eoZIF,微博 weibo.com,,,,,0,0,1,1433554647000
3850048700256568,1497087080,1497087080,羊城晚报,,最近超火的榴莲蛋糕~奶油做出来的榴莲外形以假乱真，里面切开则是真正的榴莲果肉！好想次！榴莲控们，还等什么，赶快去试试吧~[太开心],CkZZI14Kc,微博 weibo.com,"http://ww2.sinaimg.cn/thumb180/593bbc68gw1ess0ymcbcwj20c80c8dh6.jpg,http://ww1.sinaimg.cn/thumb180/593bbc68gw1ess0ymvud0j20c80c8myk.jpg,http://ww2.sinaimg.cn/thumb180/593bbc68gw1ess0yne8kij20c80c875p.jpg,http://ww4.sinaimg.cn/thumb180/593bbc68gw1ess0ynwi99j20c80c8q4j.jpg,http://ww3.sinaimg.cn/thumb180/593bbc68gw1ess0yop6wfj20c80c80tu.jpg,http://ww2.sinaimg.cn/thumb180/593bbc68gw1ess0yomudoj20c80c8ab9.jpg,http://ww3.sinaimg.cn/thumb180/593bbc68gw1ess0ypadp7j20c80c8tag.jpg,http://ww2.sinaimg.cn/thumb180/593bbc68gw1ess0yplaynj20c80c8q4s.jpg,http://ww1.sinaimg.cn/thumb180/593bbc68gw1ess0yprcayj20c80c8q4k.jpg",,,,185,110,130,1433406603000
3850054232359184,1893049314,1893049314,雪耳炖冰糖,3850048700256568,太牛了！求配方！！,Cl08D9TJm,微博 weibo.com,,,,,1,0,0,1433407922000
3831234742810862,5187664653,5187664653,邓超,,很生气，我会追究此事！,Cd6yCbNeu,iPhone 6 Plus,http://ww2.sinaimg.cn/wap180/005F4Uyxjw1er44cd5kkyj30c887xx2e.jpg,,,,76048,85956,713892,1428921005000
3845700230472238,1893049314,1893049314,雪耳炖冰糖,3831234742810862,[哈哈][哈哈],CjaS31YQK,微博 weibo.com,,,,,0,0,1,1432369847000
3782345683663353,1893049314,1893049314,雪耳炖冰糖,,限量版韩国BEDDYBEAR木槿花保温杯！焖粥煮糖水煮鸡蛋保温无所不能！就剩10个左右，要的速度  ，询价下单加微信:419240269,ByybCfn0l,索尼Xperia Z L36h,"http://ww1.sinaimg.cn/thumb180/70d5a3e2jw1ems5hmgh3tj20hs0npab4.jpg,http://ww3.sinaimg.cn/thumb180/70d5a3e2jw1ems5hn8chvj20no0vk0vi.jpg,http://ww3.sinaimg.cn/thumb180/70d5a3e2jw1ems5hnu08zj20hs0dcaas.jpg,http://ww2.sinaimg.cn/thumb180/70d5a3e2jw1ems5ho90xtj20hs0nwq3u.jpg,http://ww3.sinaimg.cn/thumb180/70d5a3e2jw1ems5hool5aj20hs0nwmxw.jpg,http://ww4.sinaimg.cn/thumb180/70d5a3e2jw1ems5hp7ourj20hs0nwdgs.jpg,http://ww1.sinaimg.cn/thumb180/70d5a3e2jw1ems5hpqrwvj20hh0ltwfl.jpg,http://ww4.sinaimg.cn/thumb180/70d5a3e2jw1ems5hq82onj20hs0kyjs4.jpg,http://ww1.sinaimg.cn/thumb180/70d5a3e2jw1ems5hqniq5j20hr0legmd.jpg",,,,0,0,0,1417264946000
3782342156341131,1893049314,1893049314,雪耳炖冰糖,,【现货】韩国innisfree悦诗风吟绿茶洗面奶150ml，含有88%的有机物成份，丰富细腻的泡沫，清新的淡淡的绿茶味，混合性皮肤使用绝佳！绿茶中含有卓越的抗氧化功效，可以使我们的皮肤免受脏空气的侵害。洗得干净不紧绷，又好冲洗。 功效：清洁控油、补充肌肤水分~[幽灵][幽灵][幽灵] 询价下单加微信:419240269,Byy5VqBCj,索尼Xperia Z L36h,"http://ww1.sinaimg.cn/thumb180/70d5a3e2jw1ems52o4gwaj20hs0hs74y.jpg,http://ww2.sinaimg.cn/thumb180/70d5a3e2jw1ems52orveaj20ku0rs75j.jpg,http://ww2.sinaimg.cn/thumb180/70d5a3e2jw1ems52pgh6bj20ku0rswge.jpg",,,,0,0,0,1417264105000
3782341443261752,1893049314,1893049314,雪耳炖冰糖,,等不到伊思蜗牛洗面奶的都来选择这个吧，同工厂出货，Goddeed马油洗面奶150ml[绿叶]今年伊思工厂都在生产新一代的王牌产品—Goddeed马油洗面奶，伊思厂长强烈推荐产品，等待全世界人见证马油神奇护肤功效，一支可以调控水油平衡，..去除毛孔污垢、痘痘，淡化痘印的神奇洗面奶！ 加微信:419240269,Byy4MdGwU,索尼Xperia Z L36h,"http://ww3.sinaimg.cn/thumb180/70d5a3e2jw1ems4zgw5tfj20no0vktam.jpg,http://ww1.sinaimg.cn/thumb180/70d5a3e2jw1ems4zhp7bfj20qo0zkgnm.jpg,http://ww4.sinaimg.cn/thumb180/70d5a3e2jw1ems4ziiiinj20qo0zkwgq.jpg,http://ww1.sinaimg.cn/thumb180/70d5a3e2jw1ems4zj8ddbj20no0vkmzo.jpg,http://ww4.sinaimg.cn/thumb180/70d5a3e2jw1ems4zk7bzkj20no0vkjtr.jpg,http://ww3.sinaimg.cn/thumb180/70d5a3e2jw1ems4zlqukpj20zk0m8402.jpg,http://ww1.sinaimg.cn/thumb180/70d5a3e2jw1ems4zmpd3cj20zk0m8jt1.jpg,http://ww4.sinaimg.cn/thumb180/70d5a3e2jw1ems4zn7ec7j20eg0i2js9.jpg,http://ww2.sinaimg.cn/thumb180/70d5a3e2jw1ems4znpjckj20es0m8405.jpg",,,,0,0,0,1417263935000
3782340872916455,1893049314,1893049314,雪耳炖冰糖,,火爆看点：韩国Goddeed公司再次联手伊思..工厂重磅出击，在伊思蜗牛洁面成分里再次萃取高纯度日本马油精华成分[钻石]，双重渗透力及更强大的抗菌抗氧化功效。 心动了吗？ Goddeed还郑重承诺这款洁面乳0过敏!0刺激!是一款任何病态肌肤都用得牢的修复马油洁面乳! 所有问题，一瓶搞定 ，加微信：419240269,Byy3RceHB,索尼Xperia Z L36h,"http://ww4.sinaimg.cn/thumb180/70d5a3e2jw1ems4y3t08pj20qo0zkgnw.jpg,http://ww4.sinaimg.cn/thumb180/70d5a3e2jw1ems4y4r8xzj20qo0zkac5.jpg,http://ww4.sinaimg.cn/thumb180/70d5a3e2jw1ems4y5pf21j20qo0zktbl.jpg",,,,0,0,1,1417263799000
3782340549969788,1893049314,1893049314,雪耳炖冰糖,,韩国雪花秀-雨润睡眠面膜，中样30ml，用起来无压力！传说中的连续使用7天惊为天人的雨润睡眠面膜，雪花秀的明星产品[星光]第二天起床，完全可以清楚的发现你的皮肤..嫩白、水润。口碑一抓一大把了。只要你在睡前敷上..这款夜间修复面膜，让你一觉醒来光采无限哦。加微信:419240269,Byy3kFPB2,索尼Xperia Z L36h,"http://ww4.sinaimg.cn/thumb180/70d5a3e2jw1ems4vzzuwkj20no0vkjss.jpg,http://ww2.sinaimg.cn/thumb180/70d5a3e2jw1ems4w0nj1cj20no0vkq49.jpg",,,,0,0,0,1417263722000
3782339777790349,1893049314,1893049314,雪耳炖冰糖,,韩国伊思蜗牛面膜，原料蜗牛，再生能力超强 ！面膜载体是质地服帖、抗敏、能够给脆弱肌肤给予保护。这种技术只有韩国和欧美几个国家掌握，而欧美同品质面膜要五六百一盒，而韩国伊思只100多。敏感肌，痘痘肌，孕妇都可安全放心使用哦[得意]购买加微信号:419240269 美心路,Byy25wGCN,索尼Xperia Z L36h,"http://ww2.sinaimg.cn/thumb180/70d5a3e2jw1ems4pqtks9j20hs0dc0u4.jpg,http://ww4.sinaimg.cn/thumb180/70d5a3e2jw1ems4pratxtj20hs0nq3zd.jpg,http://ww2.sinaimg.cn/thumb180/70d5a3e2jw1ems4prt3zkj20nq0hst9h.jpg,http://ww3.sinaimg.cn/thumb180/70d5a3e2jw1ems4psdbvpj20hs0nq0ti.jpg,http://ww3.sinaimg.cn/thumb180/70d5a3e2jw1ems4pszj4mj20hs0p2t9x.jpg",,,,0,1,0,1417263538000
3781545955886614,1246792191,1246792191,君之,,最近微博上有俩杯子特火，我弄了3只给大伙儿抽奖。来自earth music和膳魔师合作款，价格小贵，但这俩不但样子好看，用处也蛮多，煲粥、放咖啡、外出冲上给baby的牛奶，一整天保持一个温度（详情可戳官网链接哈：网页链接  ）。2只白，1只蓝，随机送，转发微博即可抽奖，24小时后开奖。[酷],BydnJoHno,转发抽奖平台,http://ww4.sinaimg.cn/wap180/4a5089ffjw1emplnyj28fj20dw1qqgse.jpg,,,,29409,9863,855,1417074276000
3781842358752374,1893049314,1893049314,雪耳炖冰糖,3781545955886614,[加油啊],Byl5NAITk,微博 weibo.com,,,,,0,0,0,1417144943000
3780861449026593,3967905259,3967905259,微店,,好久没帮你们推店铺了 [doge]转发 +评论 ！抽五个 店铺推广 !,BxVzGBSed,微博 weibo.com,,,,,398,300,40,1416911077000
3781215016495706,1893049314,1893049314,雪耳炖冰糖,3780861449026593,帮我的微店推广一下嘛~~//@微店: 今天再来一次！要不要啊！！！转发 +评论 ！抽五个 店铺推广 !,By4LXrfPs,微博 weibo.com,,,,,0,0,1,1416995374000
3780886695157764,1893049314,1893049314,雪耳炖冰糖,,冰冰家，----只做正品！（护肤，美妆，韩妆，国外代购名牌香水…） 网页链接 （分享自 @微店 网页链接）,BxWeplDLK,移动版微店,http://ww3.sinaimg.cn/wap180/70d5a3e2jw1emnhy7u6afj2032032wed.jpg,,,,0,0,0,1416917096000
3780853916309811,1893049314,1893049314,雪耳炖冰糖,,冰冰家，----只做正品！（护肤，美妆，韩妆，国外代购名牌香水…） 网页链接 （分享自 @微店 网页链接）,BxVnxqtt9,移动版微店,http://ww3.sinaimg.cn/wap180/70d5a3e2jw1emne6ojksqj205u05umxi.jpg,,,,0,1,0,1416909279000
3662427402772435,1799773611,1799773611,日语学习,,学校，你为什么这么吊？！！[挖鼻屎]（微信好友发来的),Aqc1mbDeH,微博 weibo.com,http://ww4.sinaimg.cn/wap180/6b465dabtw1ec5krfni3gj20bx05g3yy.jpg,,,,15933,2004,3007,1388674200000
3662708761543183,1893049314,1893049314,雪耳炖冰糖,3662427402772435,[笑哈哈][笑哈哈]//@细菌兔兔: 哈哈哈哈//@八卦_我实在是太CJ了: 违纪的都在颤抖了//@妖妖小精: 哈哈哈比你先到家 //@风吹鸡巴蛋打颤:哈哈哈牛逼哦 //@柯震倲Kai:哈哈哈哈哈 //@你他媽在逗我麼:哈哈给条活路啊哈,Aqjla6ts3,微博 weibo.com,,,,,0,0,0,1388741280000
3662577877563173,2730446850,2730446850,广州出入境,,【赴印度切勿接受陌生人的食品、饮料[不要]】近期，一些赴印度旅游的中国公民因食用陌生人提供的食品或饮料而导致昏迷，醒来后随身财物被洗劫一空。为避免再次发生类似案件，中国驻印度使馆提醒：切勿食用陌生人提供的食物、饮料、香烟等，外出步行、乘坐交通工具或住宿时提高警惕，加强安全防范。,AqfW3vJwF,搜狗高速浏览器,http://ww4.sinaimg.cn/wap180/a2bf5002gw1ec62d972u0j20r40k40vd.jpg,,,,41,7,2,1388710076000
3662675470841559,1893049314,1893049314,雪耳炖冰糖,3662577877563173,[生病]//@广州公安: @广州出入境 境外旅游提示：赴印度旅游切勿食用陌生人提供的食物、饮料、香烟等，外出步行、乘坐交通工具或住宿时提高警惕，加强安全防范。,Aqitt3wVx,微博 weibo.com,,,,,0,0,0,1388733344000
3660133269352867,1864146860,1864146860,一本书一首诗一段情,,没有什么能够阻挡，我对生活的热爱，对远方的向往。,Apel8Df6H,搜狗高速浏览器,"http://ww4.sinaimg.cn/thumb180/6f1c9facgw1eby9lodg2vj20c808ht9d.jpg,http://ww4.sinaimg.cn/thumb180/6f1c9facgw1eby9lqqnhoj20c808kmxn.jpg,http://ww2.sinaimg.cn/thumb180/6f1c9facgw1eby9lr8or1j20c808zmxn.jpg,http://ww2.sinaimg.cn/thumb180/6f1c9facgw1eby9lrrzp6j20c808rgm0.jpg,http://ww4.sinaimg.cn/thumb180/6f1c9facgw1eby9lse1y7j20c809dgm3.jpg,http://ww2.sinaimg.cn/thumb180/6f1c9facgw1eby9lx3i4zj20c8080750.jpg,http://ww2.sinaimg.cn/thumb180/6f1c9facgw1eby9lxnkt6j20c808lwf2.jpg,http://ww3.sinaimg.cn/thumb180/6f1c9facgw1eby9ly7onlj20c808fjs3.jpg,http://ww4.sinaimg.cn/thumb180/6f1c9facgw1eby9lypagjj20c808ogm3.jpg",,,,63,5,26,1388127239000
3660133760145743,1893049314,1893049314,雪耳炖冰糖,3660133269352867,没有什么能够阻挡，我对生活的热爱，对远方的向往。,ApelW0BUH,微博 weibo.com,,,,,1,1,1,1388127353000
3659774585028182,1864528464,1864528464,爱尚奢侈品,,春就是带上闺蜜，品着水果smoothie ，坐在街头看帅哥~~#陪你跨年#,Ap50Cl63I,搜狗高速浏览器,"http://ww1.sinaimg.cn/thumb180/6f227250gw1ebx4empss1j20c80caabf.jpg,http://ww1.sinaimg.cn/thumb180/6f227250gw1ebx4enqcdqj20c80c975o.jpg,http://ww2.sinaimg.cn/thumb180/6f227250gw1ebx4eoyva9j20c80c8t9z.jpg,http://ww2.sinaimg.cn/thumb180/6f227250gw1ebx4eq7ffxj20c80c875o.jpg,http://ww4.sinaimg.cn/thumb180/6f227250gw1ebx4erdtpfj20c80c675t.jpg,http://ww2.sinaimg.cn/thumb180/6f227250gw1ebx4esghjnj20c80c7dhd.jpg,http://ww3.sinaimg.cn/thumb180/6f227250gw1ebx4eth478j20c80cataq.jpg,http://ww1.sinaimg.cn/thumb180/6f227250gw1ebx4eujrn8j20c80c80ul.jpg,http://ww2.sinaimg.cn/thumb180/6f227250gw1ebx4evpscyj20c80cadhq.jpg",,,,781,58,56,1388041719000
3659795552751730,1893049314,1893049314,雪耳炖冰糖,3659774585028182,好美的颜色[花心],Ap5yrbxQK,360安全浏览器,,,,,0,0,0,1388046718000
3659772526315976,1893049314,1893049314,雪耳炖冰糖,,现在还有人玩微博么[思考][思考],Ap4Xiqv4A,Android客户端,,,,,0,6,0,1388041227000
3657249371307697,2041697485,2041697485,吃货我最大,,寒冷的冬天，泡杯暖暖的咖啡，如果再加块漂亮的方糖，就在美好不过了！[得意地笑] |转,Ao1jH5ubT,微博桌面,"http://ww2.sinaimg.cn/thumb180/79b1d4cdjw1ebp257pot4j20c80a574o.jpg,http://ww3.sinaimg.cn/thumb180/79b1d4cdjw1ebp257y4bgj20c8096aam.jpg,http://ww2.sinaimg.cn/thumb180/79b1d4cdjw1ebp257shwbj20c8096q3e.jpg,http://ww2.sinaimg.cn/thumb180/79b1d4cdjw1ebp257ufivj20c80963z1.jpg,http://ww1.sinaimg.cn/thumb180/79b1d4cdjw1ebp25831usj20fu0ab75c.jpg,http://ww1.sinaimg.cn/thumb180/79b1d4cdjw1ebp2589yt0j20fu0bwdhn.jpg,http://ww3.sinaimg.cn/thumb180/79b1d4cdjw1ebp2588wztj20fu0bwwf6.jpg,http://ww2.sinaimg.cn/thumb180/79b1d4cdjw1ebp2589xy0j20fu0bwgmj.jpg,http://ww2.sinaimg.cn/thumb180/79b1d4cdjw1ebp258cgbij20fu0c9myf.jpg",,,,119,18,36,1387439660000
3657250055087940,1893049314,1893049314,雪耳炖冰糖,3657249371307697,美得舍不得用[馋嘴]//@微笑的caicaicaicai:@雪耳炖冰糖,Ao1kNllBy,Android客户端,,,,,0,0,0,1387439824000
3650675692831455,1642591402,1642591402,新浪娱乐,,#速度与激情男主角去世#【《速度与激情》保罗-沃克生前照片回顾】年仅40岁的保罗-沃克@PaulWalkerCN 带着无数影迷的爱与不舍离开人世。来回顾一组他生前的照片，愿他一路走好。[蜡烛][蜡烛]网页链接,AlgiZbSAD,微博 weibo.com,"http://ww2.sinaimg.cn/thumb180/61e7f4aajw1eb43e7l9u3j20co0gojtw.jpg,http://ww4.sinaimg.cn/thumb180/61e7f4aajw1eb43e7tw1yj20go0b1tao.jpg,http://ww3.sinaimg.cn/thumb180/61e7f4aajw1eb43e8314hj20di0godjv.jpg,http://ww2.sinaimg.cn/thumb180/61e7f4aajw1eb43e8cxkgj20dc0go40i.jpg,http://ww4.sinaimg.cn/thumb180/61e7f4aajw1eb43e8r8mij20go0boq5s.jpg,http://ww1.sinaimg.cn/thumb180/61e7f4aajw1eb43e8ylfvj20dc0gowfv.jpg,http://ww2.sinaimg.cn/thumb180/61e7f4aajw1eb43e9c0cwj20av0gognv.jpg,http://ww3.sinaimg.cn/thumb180/61e7f4aajw1eb43e9suimj20ag0go0ul.jpg,http://ww4.sinaimg.cn/thumb180/61e7f4aajw1eb43ea9bh1j20cb0gognu.jpg",,,,24211,5040,2316,1385872374000
3651028312177089,1893049314,1893049314,雪耳炖冰糖,3650675692831455,[伤心][蜡烛]//@-龍-FJ: [蜡烛][蜡烛][蜡烛],AlptJ98ml,微博 weibo.com,,,,,0,0,0,1385956444000
3646650231193985,1608574203,1608574203,夢想家林志穎,,一早看到这个我笑翻了，要是身分交换不知会发生什么事？[哈哈][哈哈][哈哈],AjzAj50BP,iPhone客户端,http://ww4.sinaimg.cn/wap180/5fe0e4fbjw1ear93k5yt2j208315ugpr.jpg,,,,196167,57603,138345,1384912628000
3646651090098822,1893049314,1893049314,雪耳炖冰糖,3646650231193985,[笑哈哈][笑哈哈][笑哈哈]@wilken_gu,AjzBH0pHU,微博 weibo.com,,,,,0,0,0,1384912833000
3646469678896161,1893049314,1893049314,雪耳炖冰糖,,比只臭脚你闻下[嘻嘻][嘻嘻][嘻嘻][嘻嘻]@christci @小安朋友,AjuT5Bkit,Android客户端,http://ww3.sinaimg.cn/wap180/70d5a3e2jw1eaqod9gjkwj20ez0qo0t4.jpg,,,,0,2,0,1384869580000
3644497085023154,1193725273,1193725273,中国企业家杂志,,【全球首例机器人自杀事件】一个奥地利家庭购买了小机器人帮忙清理早餐渣滓，一天在完成工作后，这个机器人竟然自己启动了！它爬到炉子边，推开上面的锅，结束了自己年轻的生命....据推测，这个机器人因为实在受够了无聊的家务琐事，才毅然选择自焚....机器人也是有尊严的！（凤凰科技）,AiFzul4KC,iceo.com.cn,http://ww4.sinaimg.cn/wap180/4726cd59jw1eakdthxjvnj20h30bdgmq.jpg,,,,1014,224,95,1384399279000
3644497558251310,1893049314,1893049314,雪耳炖冰糖,3644497085023154,[笑哈哈][笑哈哈][笑哈哈]@wilken_gu 我们家的机器人会不会不堪折磨自杀？？？？,AiFAfyCxE,微博 weibo.com,,,,,0,0,0,1384399392000
3598883714348486,1743374541,1743374541,美图秀秀,,爸爸和女儿用咏春对打，最后老爸得手～超有爱[心] (图via md2_),zFupRifeS,美图秀秀,http://ww1.sinaimg.cn/wap180/67e9c8cdjw1e6iv72bb7sg206b04h4qq.gif,,,,2045,422,319,1373524203000
